supplier_id,supplier_name,lead_time_days,Total_Sales
S09776,"Flour Mills Nigeria 9776",4,77430.50
S05006,"Dufil Prima Foods 5006",2,77184.64
S05173,"Dufil Prima Foods 5173",4,77073.12
S05719,"Dangote Sugar 5719",14,76948.20
S06116,"Dufil Prima Foods 6116",2,76916.84
S08434,"Dufil Prima Foods 8434",13,76912.78
S05569,"Dufil Prima Foods 5569",6,76908.85
S07597,"Dufil Prima Foods 7597",5,75873.90
S06846,"Dufil Prima Foods 6846",7,75469.31
S06243,"Dangote Sugar 6243",6,75282.46
S05844,"Dangote Sugar 5844",11,74753.60
S01508,"Nestle Nigeria 1508",3,74673.41
S02011,"Nestle Nigeria 2011",10,74646.14
S07578,"Dufil Prima Foods 7578",2,74639.50
S05699,"Nestle Nigeria 5699",12,74552.05
S01788,"Dufil Prima Foods 1788",13,74517.48
S03165,"Dangote Sugar 3165",1,74470.50
S07683,"Dufil Prima Foods 7683",7,74442.24
S00245,"Dufil Prima Foods 245",8,74208.24
S09825,"Flour Mills Nigeria 9825",9,74194.88
S06813,"Dufil Prima Foods 6813",14,73970.37
S01881,"Flour Mills Nigeria 1881",10,73958.82
S06887,"Flour Mills Nigeria 6887",13,73462.90
S00798,"Flour Mills Nigeria 798",14,73334.65
S08123,"Nestle Nigeria 8123",12,73131.24
S01517,"Flour Mills Nigeria 1517",13,72797.04
S00034,"Flour Mills Nigeria 34",14,72360.36
S09889,"Dangote Sugar 9889",8,72253.84
S03511,"Nestle Nigeria 3511",8,72101.44
S05035,"Nestle Nigeria 5035",1,71767.20
S05412,"Nestle Nigeria 5412",6,71762.79
S01711,"Dangote Sugar 1711",11,71684.37
S02587,"Dangote Sugar 2587",3,71638.74
S03925,"Nestle Nigeria 3925",6,71425.20
S02978,"Nestle Nigeria 2978",3,71364.66
S04378,"Nestle Nigeria 4378",13,71143.50
S07594,"Flour Mills Nigeria 7594",7,70915.60
S09596,"Dangote Sugar 9596",12,70842.70
S03249,"Dangote Sugar 3249",5,70451.48
S04341,"Nestle Nigeria 4341",7,70317.18
S03536,"Dufil Prima Foods 3536",14,70115.22
S01599,"Flour Mills Nigeria 1599",6,69900.24
S08028,"Flour Mills Nigeria 8028",7,69762.96
S09498,"Dangote Sugar 9498",5,69667.08
S00437,"Nestle Nigeria 437",13,69630.60
S03952,"Nestle Nigeria 3952",14,68913.99
S00681,"Flour Mills Nigeria 681",1,68805.36
S06434,"Dufil Prima Foods 6434",4,68746.05
S05023,"Nestle Nigeria 5023",5,68372.10
S02498,"Dangote Sugar 2498",2,67885.12
S01211,"Nestle Nigeria 1211",7,67713.61
S00069,"Dufil Prima Foods 69",8,67591.44
S06201,"Dangote Sugar 6201",1,67433.85
S02985,"Dangote Sugar 2985",2,67403.48
S07980,"Dufil Prima Foods 7980",6,67252.05
S04475,"Flour Mills Nigeria 4475",5,66988.32
S05685,"Flour Mills Nigeria 5685",14,66868.20
S02031,"Dangote Sugar 2031",7,66604.86
S05729,"Flour Mills Nigeria 5729",1,66567.93
S03903,"Flour Mills Nigeria 3903",9,66559.50
S02867,"Dangote Sugar 2867",13,66509.12
S08497,"Flour Mills Nigeria 8497",13,66441.76
S09583,"Nestle Nigeria 9583",1,66308.40
S04169,"Dufil Prima Foods 4169",9,66103.56
S05485,"Nestle Nigeria 5485",7,65912.14
S05431,"Dufil Prima Foods 5431",9,65811.90
S06384,"Dangote Sugar 6384",8,65692.64
S05026,"Dangote Sugar 5026",12,65494.40
S02652,"Dangote Sugar 2652",5,65448.00
S03991,"Flour Mills Nigeria 3991",9,65370.50
S03434,"Flour Mills Nigeria 3434",6,65258.16
S01866,"Dufil Prima Foods 1866",9,65189.56
S05756,"Nestle Nigeria 5756",3,65175.55
S02423,"Dufil Prima Foods 2423",5,65147.73
S06333,"Nestle Nigeria 6333",1,65135.34
S07957,"Dangote Sugar 7957",13,64867.80
S03703,"Dangote Sugar 3703",7,64687.15
S03779,"Dangote Sugar 3779",8,64676.20
S08923,"Nestle Nigeria 8923",5,64396.85
S04365,"Dufil Prima Foods 4365",9,64308.75
S01880,"Nestle Nigeria 1880",13,64218.21
S03688,"Dangote Sugar 3688",1,63696.39
S06224,"Dufil Prima Foods 6224",3,63694.54
S05833,"Dangote Sugar 5833",1,63689.30
S08613,"Dufil Prima Foods 8613",11,63547.20
S07009,"Dangote Sugar 7009",6,63363.69
S06731,"Nestle Nigeria 6731",13,63348.60
S08778,"Nestle Nigeria 8778",5,63220.50
S03261,"Flour Mills Nigeria 3261",7,63188.07
S09615,"Flour Mills Nigeria 9615",9,63171.63
S01383,"Flour Mills Nigeria 1383",1,63154.28
S05542,"Flour Mills Nigeria 5542",4,63150.42
S06380,"Dufil Prima Foods 6380",14,63144.21
S05390,"Dangote Sugar 5390",9,63103.62
S07835,"Dangote Sugar 7835",9,63008.40
S02943,"Flour Mills Nigeria 2943",11,62959.86
S04111,"Dufil Prima Foods 4111",2,62749.26
S08142,"Dufil Prima Foods 8142",7,62746.62
S08388,"Nestle Nigeria 8388",4,62661.56
S04987,"Dufil Prima Foods 4987",12,61647.21
S01689,"Dangote Sugar 1689",4,61447.56
S08433,"Dangote Sugar 8433",12,61431.36
S00253,"Dangote Sugar 253",4,61362.60
S04979,"Nestle Nigeria 4979",1,60948.96
S04467,"Flour Mills Nigeria 4467",13,60732.00
S06226,"Nestle Nigeria 6226",2,60453.05
S04200,"Flour Mills Nigeria 4200",1,60387.00
S05698,"Dangote Sugar 5698",7,60274.40
S08409,"Dufil Prima Foods 8409",1,60173.08
S00191,"Dufil Prima Foods 191",8,60123.28
S00901,"Dangote Sugar 901",2,60121.95
S09496,"Dangote Sugar 9496",13,59985.46
S03577,"Flour Mills Nigeria 3577",12,59917.30
S09687,"Nestle Nigeria 9687",8,59859.87
S08421,"Flour Mills Nigeria 8421",14,59656.32
S03947,"Dufil Prima Foods 3947",5,59468.77
S05597,"Dangote Sugar 5597",9,58873.04
S08203,"Dangote Sugar 8203",13,58630.32
S08172,"Flour Mills Nigeria 8172",2,58597.55
S04622,"Dufil Prima Foods 4622",7,58526.64
S00251,"Nestle Nigeria 251",8,58283.16
S09279,"Dufil Prima Foods 9279",9,58087.23
S00469,"Dufil Prima Foods 469",11,58060.08
S09735,"Nestle Nigeria 9735",3,57984.12
S01189,"Dufil Prima Foods 1189",8,57844.47
S00828,"Dangote Sugar 828",1,57507.80
S03878,"Dufil Prima Foods 3878",11,57499.44
S00800,"Nestle Nigeria 800",12,57068.61
S03978,"Flour Mills Nigeria 3978",12,56718.06
S06789,"Dangote Sugar 6789",5,56662.16
S04892,"Dufil Prima Foods 4892",5,56646.95
S01324,"Dufil Prima Foods 1324",6,56631.96
S04135,"Dufil Prima Foods 4135",1,56475.00
S01668,"Dufil Prima Foods 1668",9,56441.76
S03315,"Dangote Sugar 3315",12,56387.20
S01454,"Dufil Prima Foods 1454",5,56370.71
S01186,"Dufil Prima Foods 1186",13,56250.45
S09866,"Nestle Nigeria 9866",6,56237.58
S08887,"Nestle Nigeria 8887",8,56049.73
S00409,"Nestle Nigeria 409",3,56028.00
S04775,"Dufil Prima Foods 4775",4,56022.12
S07390,"Nestle Nigeria 7390",11,56011.06
S06329,"Dufil Prima Foods 6329",3,55777.68
S06343,"Flour Mills Nigeria 6343",1,55759.20
S00593,"Nestle Nigeria 593",11,55613.88
S02773,"Dangote Sugar 2773",11,55410.68
S04036,"Nestle Nigeria 4036",10,55318.88
S09426,"Flour Mills Nigeria 9426",2,55235.32
S02551,"Dangote Sugar 2551",14,55222.00
S03217,"Nestle Nigeria 3217",6,55152.63
S05789,"Flour Mills Nigeria 5789",3,55146.30
S01394,"Nestle Nigeria 1394",2,55145.75
S05946,"Nestle Nigeria 5946",1,55089.02
S05178,"Flour Mills Nigeria 5178",2,54821.34
S00921,"Dangote Sugar 921",12,54792.00
S08760,"Flour Mills Nigeria 8760",13,54731.16
S01754,"Nestle Nigeria 1754",9,54473.30
S09143,"Dangote Sugar 9143",8,54361.60
S07042,"Nestle Nigeria 7042",5,54142.32
S04459,"Dangote Sugar 4459",13,53903.04
S05963,"Nestle Nigeria 5963",9,53725.54
S07056,"Flour Mills Nigeria 7056",10,53613.00
S06000,"Dangote Sugar 6000",6,53602.98
S04295,"Nestle Nigeria 4295",1,53459.16
S00740,"Dangote Sugar 740",13,53264.40
S07680,"Dangote Sugar 7680",4,53179.57
S08617,"Flour Mills Nigeria 8617",13,52905.12
S04290,"Flour Mills Nigeria 4290",1,52776.00
S00711,"Dufil Prima Foods 711",12,52530.43
S03879,"Dangote Sugar 3879",11,52175.07
S01328,"Dangote Sugar 1328",11,52010.04
S01768,"Nestle Nigeria 1768",5,51887.40
S07401,"Dufil Prima Foods 7401",13,51426.84
S02230,"Nestle Nigeria 2230",11,51070.96
S08821,"Dufil Prima Foods 8821",11,51014.96
S06832,"Flour Mills Nigeria 6832",7,50975.28
S05045,"Dufil Prima Foods 5045",13,50775.80
S02319,"Nestle Nigeria 2319",12,50736.50
S09747,"Dufil Prima Foods 9747",13,50457.00
S00271,"Flour Mills Nigeria 271",5,50393.34
S01882,"Nestle Nigeria 1882",9,50127.50
S00519,"Nestle Nigeria 519",3,49899.40
S06624,"Dufil Prima Foods 6624",6,49865.02
S01093,"Flour Mills Nigeria 1093",1,49839.68
S01120,"Dufil Prima Foods 1120",10,49834.62
S05160,"Dangote Sugar 5160",2,49748.49
S06899,"Flour Mills Nigeria 6899",3,49739.08
S02755,"Dufil Prima Foods 2755",12,49622.22
S03891,"Dangote Sugar 3891",1,49621.80
S05057,"Flour Mills Nigeria 5057",14,49579.50
S04128,"Dangote Sugar 4128",1,49467.20
S09631,"Nestle Nigeria 9631",14,49290.28
S09298,"Dangote Sugar 9298",5,49152.44
S03167,"Nestle Nigeria 3167",8,48625.44
S00292,"Dufil Prima Foods 292",4,48268.38
S01978,"Nestle Nigeria 1978",4,48181.68
S01987,"Dufil Prima Foods 1987",9,48072.60
S07046,"Flour Mills Nigeria 7046",12,47974.36
S06234,"Flour Mills Nigeria 6234",13,47957.03
S00486,"Flour Mills Nigeria 486",10,47829.40
S06396,"Dufil Prima Foods 6396",9,47793.63
S08699,"Flour Mills Nigeria 8699",1,47789.94
S05601,"Flour Mills Nigeria 5601",13,47633.10
S03225,"Nestle Nigeria 3225",2,47445.51
S01150,"Nestle Nigeria 1150",6,47210.18
S09123,"Nestle Nigeria 9123",9,47094.66
S02833,"Dufil Prima Foods 2833",7,46893.12
S08075,"Dufil Prima Foods 8075",3,46726.68
S01431,"Dangote Sugar 1431",10,46500.78
S09791,"Dangote Sugar 9791",6,46304.62
S05305,"Dangote Sugar 5305",11,46262.48
S05629,"Nestle Nigeria 5629",3,46078.60
S03858,"Nestle Nigeria 3858",12,45972.18
S04425,"Dangote Sugar 4425",12,45909.00
S03773,"Flour Mills Nigeria 3773",1,45690.06
S02157,"Flour Mills Nigeria 2157",6,45617.34
S04702,"Dufil Prima Foods 4702",6,45535.25
S09309,"Dangote Sugar 9309",4,45402.24
S02907,"Dangote Sugar 2907",7,44973.66
S05842,"Dangote Sugar 5842",3,44830.31
S02302,"Nestle Nigeria 2302",8,44814.08
S04240,"Nestle Nigeria 4240",8,44773.26
S03044,"Dangote Sugar 3044",5,44622.84
S05322,"Flour Mills Nigeria 5322",7,44468.88
S04350,"Dufil Prima Foods 4350",7,44284.50
S06285,"Dangote Sugar 6285",10,43972.05
S08286,"Dangote Sugar 8286",13,43951.13
S01860,"Flour Mills Nigeria 1860",4,43947.29
S04005,"Nestle Nigeria 4005",1,43917.27
S06352,"Flour Mills Nigeria 6352",14,43896.84
S02148,"Flour Mills Nigeria 2148",5,43869.08
S01756,"Flour Mills Nigeria 1756",14,43529.28
S00353,"Flour Mills Nigeria 353",7,43492.05
S09192,"Nestle Nigeria 9192",7,43038.58
S04669,"Dangote Sugar 4669",5,43030.56
S01722,"Nestle Nigeria 1722",12,43025.76
S01440,"Flour Mills Nigeria 1440",8,42951.62
S09599,"Dufil Prima Foods 9599",12,42901.10
S03297,"Dangote Sugar 3297",5,42735.13
S09616,"Dufil Prima Foods 9616",13,42656.82
S00880,"Nestle Nigeria 880",3,42647.99
S05369,"Dangote Sugar 5369",5,42301.84
S04903,"Dufil Prima Foods 4903",5,42300.50
S01295,"Flour Mills Nigeria 1295",5,42270.50
S03462,"Nestle Nigeria 3462",6,42176.80
S07076,"Dangote Sugar 7076",9,42086.52
S02555,"Dufil Prima Foods 2555",7,41968.20
S06598,"Dangote Sugar 6598",4,41367.68
S00584,"Nestle Nigeria 584",12,41254.45
S01615,"Nestle Nigeria 1615",4,41231.64
S00233,"Nestle Nigeria 233",10,41126.40
S05588,"Dangote Sugar 5588",5,41018.18
S09045,"Nestle Nigeria 9045",13,40958.04
S04114,"Dufil Prima Foods 4114",10,40856.04
S07508,"Dufil Prima Foods 7508",4,40625.00
S08891,"Dufil Prima Foods 8891",3,40471.12
S05302,"Dangote Sugar 5302",7,40426.23
S02984,"Nestle Nigeria 2984",5,40420.32
S02938,"Dangote Sugar 2938",8,40385.92
S05860,"Dufil Prima Foods 5860",6,40181.71
S06865,"Nestle Nigeria 6865",2,40090.32
S06489,"Dangote Sugar 6489",12,39968.96
S00745,"Nestle Nigeria 745",13,39956.22
S05728,"Nestle Nigeria 5728",8,39938.61
S03425,"Dangote Sugar 3425",13,39735.80
S08426,"Flour Mills Nigeria 8426",14,39473.96
S02820,"Dangote Sugar 2820",4,39408.54
S05997,"Nestle Nigeria 5997",9,39406.99
S07685,"Dangote Sugar 7685",11,39374.00
S05201,"Nestle Nigeria 5201",4,39290.64
S07359,"Dangote Sugar 7359",3,38910.48
S02979,"Flour Mills Nigeria 2979",7,38887.76
S03615,"Nestle Nigeria 3615",6,38887.08
S00737,"Dangote Sugar 737",6,38569.18
S04700,"Dangote Sugar 4700",10,38549.40
S00073,"Dufil Prima Foods 73",4,38529.09
S05054,"Nestle Nigeria 5054",14,38492.48
S07474,"Dangote Sugar 7474",4,38356.14
S03905,"Nestle Nigeria 3905",5,38052.28
S05458,"Dangote Sugar 5458",3,37882.52
S05638,"Dangote Sugar 5638",1,37429.08
S02930,"Dufil Prima Foods 2930",2,37199.91
S06551,"Dufil Prima Foods 6551",10,37188.75
S03237,"Flour Mills Nigeria 3237",10,37150.62
S00200,"Dangote Sugar 200",4,37132.70
S06074,"Dufil Prima Foods 6074",5,36999.40
S04798,"Dangote Sugar 4798",1,36781.25
S04132,"Nestle Nigeria 4132",8,36738.52
S02313,"Dufil Prima Foods 2313",13,36456.32
S03568,"Dufil Prima Foods 3568",8,36248.63
S02003,"Dangote Sugar 2003",2,35919.18
S06212,"Flour Mills Nigeria 6212",12,35588.10
S05472,"Flour Mills Nigeria 5472",12,35545.68
S04583,"Flour Mills Nigeria 4583",13,35447.04
S02860,"Dangote Sugar 2860",13,35434.41
S01538,"Dufil Prima Foods 1538",10,35392.59
S01598,"Dufil Prima Foods 1598",4,35261.60
S06788,"Dangote Sugar 6788",8,35011.70
S03768,"Dufil Prima Foods 3768",6,34948.41
S08051,"Dufil Prima Foods 8051",5,34817.09
S02080,"Nestle Nigeria 2080",11,34725.44
S05064,"Dangote Sugar 5064",8,34474.56
S03000,"Dangote Sugar 3000",11,34256.24
S04010,"Flour Mills Nigeria 4010",7,34105.96
S09377,"Dufil Prima Foods 9377",12,34081.25
S09857,"Dufil Prima Foods 9857",7,33836.15
S03805,"Dangote Sugar 3805",14,33794.70
S04814,"Dangote Sugar 4814",12,33773.04
S07365,"Flour Mills Nigeria 7365",1,33651.73
S05177,"Dufil Prima Foods 5177",6,33620.82
S06783,"Flour Mills Nigeria 6783",3,33461.60
S00963,"Dangote Sugar 963",4,33377.40
S02808,"Dangote Sugar 2808",6,33367.36
S00977,"Dangote Sugar 977",4,33067.28
S04787,"Flour Mills Nigeria 4787",14,32755.28
S00761,"Flour Mills Nigeria 761",1,32719.12
S06270,"Flour Mills Nigeria 6270",9,32685.15
S09271,"Dufil Prima Foods 9271",13,32499.60
S05416,"Dangote Sugar 5416",10,32382.98
S06136,"Dangote Sugar 6136",10,32333.93
S05815,"Dufil Prima Foods 5815",11,32300.06
S06878,"Dufil Prima Foods 6878",12,32111.55
S01250,"Dufil Prima Foods 1250",13,31403.82
S06141,"Dufil Prima Foods 6141",9,31402.64
S01320,"Flour Mills Nigeria 1320",6,31110.59
S04713,"Nestle Nigeria 4713",10,30461.85
S00949,"Dangote Sugar 949",4,29997.54
S04514,"Dangote Sugar 4514",8,29853.84
S05270,"Dufil Prima Foods 5270",13,29241.99
S09118,"Nestle Nigeria 9118",9,29149.92
S03774,"Dufil Prima Foods 3774",1,29008.00
S05922,"Dangote Sugar 5922",12,28506.33
S04376,"Flour Mills Nigeria 4376",4,28415.34
S08397,"Flour Mills Nigeria 8397",14,28006.75
S05155,"Flour Mills Nigeria 5155",8,27990.48
S05943,"Dufil Prima Foods 5943",12,27891.20
S02369,"Dangote Sugar 2369",9,27726.23
S00110,"Flour Mills Nigeria 110",13,27677.20
S06910,"Nestle Nigeria 6910",10,27656.20
S06176,"Dufil Prima Foods 6176",1,27607.76
S02969,"Dufil Prima Foods 2969",1,27307.14
S05249,"Dangote Sugar 5249",6,27084.04
S03396,"Dangote Sugar 3396",3,26960.40
S06804,"Flour Mills Nigeria 6804",3,26786.72
S09625,"Flour Mills Nigeria 9625",12,26648.82
S09487,"Dangote Sugar 9487",10,26631.88
S04360,"Dufil Prima Foods 4360",10,26581.36
S09221,"Dufil Prima Foods 9221",5,26268.13
S04345,"Flour Mills Nigeria 4345",2,26121.06
S01904,"Dufil Prima Foods 1904",1,25723.26
S08154,"Flour Mills Nigeria 8154",9,25640.25
S07331,"Flour Mills Nigeria 7331",6,25404.14
S00576,"Dufil Prima Foods 576",1,25136.04
S04904,"Nestle Nigeria 4904",7,24967.04
S07304,"Dangote Sugar 7304",10,24923.00
S07899,"Nestle Nigeria 7899",13,24817.76
S06497,"Nestle Nigeria 6497",3,24703.52
S03919,"Dufil Prima Foods 3919",6,24701.28
S05819,"Nestle Nigeria 5819",5,24684.56
S08516,"Nestle Nigeria 8516",8,24657.52
S05097,"Flour Mills Nigeria 5097",14,24475.50
S09587,"Nestle Nigeria 9587",14,24282.48
S05161,"Flour Mills Nigeria 5161",8,24211.41
S07584,"Flour Mills Nigeria 7584",12,24204.80
S06200,"Dufil Prima Foods 6200",12,23979.00
S00971,"Dangote Sugar 971",4,23653.01
S06770,"Flour Mills Nigeria 6770",13,23634.86
S03611,"Dufil Prima Foods 3611",7,23468.46
S09610,"Dufil Prima Foods 9610",12,23450.65
S07208,"Nestle Nigeria 7208",14,23351.12
S02800,"Dufil Prima Foods 2800",6,23199.66
S02046,"Dufil Prima Foods 2046",14,23033.52
S04559,"Nestle Nigeria 4559",11,22522.62
S06820,"Flour Mills Nigeria 6820",11,22481.14
S02173,"Flour Mills Nigeria 2173",12,22044.30
S02957,"Flour Mills Nigeria 2957",3,22002.00
S01336,"Nestle Nigeria 1336",7,21926.83
S05967,"Dangote Sugar 5967",11,21879.31
S02105,"Dangote Sugar 2105",8,21855.60
S00149,"Dufil Prima Foods 149",12,21802.75
S03493,"Dangote Sugar 3493",11,21709.52
S08320,"Dufil Prima Foods 8320",1,21498.31
S05321,"Flour Mills Nigeria 5321",11,21464.52
S09935,"Dufil Prima Foods 9935",3,21456.12
S09147,"Flour Mills Nigeria 9147",9,21428.54
S05864,"Nestle Nigeria 5864",4,21266.08
S07310,"Dangote Sugar 7310",12,21241.35
S09990,"Nestle Nigeria 9990",2,21184.16
S06334,"Nestle Nigeria 6334",3,21067.68
S04052,"Dufil Prima Foods 4052",3,20832.76
S00819,"Nestle Nigeria 819",14,20765.36
S03811,"Dangote Sugar 3811",7,20496.32
S08126,"Dangote Sugar 8126",12,20489.22
S02629,"Flour Mills Nigeria 2629",9,20457.90
S00064,"Flour Mills Nigeria 64",5,20339.41
S03250,"Flour Mills Nigeria 3250",12,20074.06
S03977,"Dufil Prima Foods 3977",9,20037.92
S06767,"Flour Mills Nigeria 6767",4,19865.10
S04963,"Flour Mills Nigeria 4963",10,19822.56
S05047,"Dufil Prima Foods 5047",1,19820.80
S04311,"Dufil Prima Foods 4311",4,19799.52
S08083,"Dangote Sugar 8083",4,19526.60
S03141,"Flour Mills Nigeria 3141",14,19297.80
S07015,"Dufil Prima Foods 7015",13,19276.44
S05327,"Dangote Sugar 5327",1,18954.56
S09335,"Nestle Nigeria 9335",3,18898.40
S09602,"Flour Mills Nigeria 9602",14,18852.92
S08343,"Nestle Nigeria 8343",8,18832.44
S05017,"Dangote Sugar 5017",1,18764.92
S00341,"Flour Mills Nigeria 341",5,18729.81
S03277,"Nestle Nigeria 3277",3,18710.02
S05550,"Flour Mills Nigeria 5550",11,18517.76
S03685,"Dufil Prima Foods 3685",1,18506.37
S03899,"Flour Mills Nigeria 3899",5,18168.82
S07164,"Dangote Sugar 7164",4,18053.70
S01220,"Nestle Nigeria 1220",6,17631.85
S05156,"Flour Mills Nigeria 5156",4,17554.74
S08190,"Dufil Prima Foods 8190",7,17527.78
S06220,"Flour Mills Nigeria 6220",4,17458.49
S07325,"Dufil Prima Foods 7325",1,17400.61
S02673,"Dangote Sugar 2673",12,17260.23
S01834,"Flour Mills Nigeria 1834",3,17045.91
S08523,"Dufil Prima Foods 8523",2,16843.33
S04073,"Flour Mills Nigeria 4073",9,16743.60
S09152,"Dangote Sugar 9152",1,16544.94
S04343,"Dangote Sugar 4343",13,16445.92
S06941,"Dufil Prima Foods 6941",7,16433.20
S02798,"Nestle Nigeria 2798",5,16331.31
S05666,"Flour Mills Nigeria 5666",5,16328.51
S05048,"Flour Mills Nigeria 5048",5,16282.10
S09468,"Nestle Nigeria 9468",10,16245.10
S04303,"Flour Mills Nigeria 4303",7,16239.06
S03661,"Flour Mills Nigeria 3661",8,16203.60
S03326,"Flour Mills Nigeria 3326",5,16015.65
S03103,"Nestle Nigeria 3103",12,15812.94
S01200,"Flour Mills Nigeria 1200",4,15699.58
S08041,"Dufil Prima Foods 8041",9,15547.68
S07878,"Dufil Prima Foods 7878",1,15204.57
S06406,"Nestle Nigeria 6406",7,15137.12
S02645,"Nestle Nigeria 2645",4,15133.30
S01080,"Dangote Sugar 1080",6,15027.05
S03928,"Nestle Nigeria 3928",7,14893.06
S02549,"Dangote Sugar 2549",3,14632.80
S03169,"Flour Mills Nigeria 3169",12,14409.42
S03555,"Nestle Nigeria 3555",5,14402.10
S06839,"Flour Mills Nigeria 6839",7,14148.60
S02024,"Dangote Sugar 2024",2,14092.56
S09537,"Dufil Prima Foods 9537",14,13906.65
S05279,"Nestle Nigeria 5279",14,13880.00
S09981,"Dufil Prima Foods 9981",13,13800.84
S04966,"Nestle Nigeria 4966",6,13759.08
S06135,"Dangote Sugar 6135",3,13614.72
S07715,"Flour Mills Nigeria 7715",2,13557.96
S05758,"Flour Mills Nigeria 5758",7,13235.40
S03709,"Flour Mills Nigeria 3709",12,13228.95
S01162,"Nestle Nigeria 1162",7,13183.82
S02007,"Nestle Nigeria 2007",13,13146.86
S00545,"Dufil Prima Foods 545",13,13090.74
S00847,"Dufil Prima Foods 847",13,13026.42
S09570,"Dangote Sugar 9570",2,12994.10
S00801,"Dufil Prima Foods 801",9,12948.30
S06051,"Nestle Nigeria 6051",1,12945.36
S09051,"Nestle Nigeria 9051",3,12891.60
S07852,"Nestle Nigeria 7852",8,12514.79
S01870,"Flour Mills Nigeria 1870",10,12353.85
S08827,"Nestle Nigeria 8827",9,12348.84
S08006,"Dangote Sugar 8006",1,12346.42
S06534,"Dufil Prima Foods 6534",12,12335.26
S00689,"Flour Mills Nigeria 689",3,12222.34
S09081,"Nestle Nigeria 9081",2,12112.75
S06482,"Dufil Prima Foods 6482",6,11788.32
S09459,"Nestle Nigeria 9459",14,11783.31
S08337,"Dangote Sugar 8337",6,11728.86
S00964,"Dufil Prima Foods 964",2,11697.50
S07101,"Nestle Nigeria 7101",13,11680.74
S07096,"Dangote Sugar 7096",9,11496.00
S01183,"Dufil Prima Foods 1183",3,11454.60
S07549,"Dangote Sugar 7549",11,11451.96
S06748,"Dangote Sugar 6748",14,11402.80
S06042,"Flour Mills Nigeria 6042",5,11326.60
S03230,"Dufil Prima Foods 3230",11,11302.66
S06378,"Flour Mills Nigeria 6378",8,11265.24
S05363,"Dufil Prima Foods 5363",7,11173.68
S01497,"Flour Mills Nigeria 1497",8,11147.22
S04476,"Flour Mills Nigeria 4476",7,11055.55
S00172,"Flour Mills Nigeria 172",12,10515.89
S04479,"Flour Mills Nigeria 4479",5,10354.62
S01666,"Dangote Sugar 1666",3,10349.44
S01751,"Dangote Sugar 1751",2,10256.56
S07409,"Dangote Sugar 7409",14,10243.22
S00094,"Dufil Prima Foods 94",11,10231.00
S03684,"Flour Mills Nigeria 3684",2,10108.40
S02417,"Dangote Sugar 2417",12,9940.95
S08957,"Nestle Nigeria 8957",11,9801.90
S04960,"Nestle Nigeria 4960",1,9627.48
S00432,"Dufil Prima Foods 432",3,9561.03
S05525,"Dangote Sugar 5525",12,9488.21
S05406,"Flour Mills Nigeria 5406",2,9329.76
S03782,"Flour Mills Nigeria 3782",7,9325.82
S04636,"Dufil Prima Foods 4636",2,9169.20
S06268,"Dangote Sugar 6268",4,9167.04
S05450,"Flour Mills Nigeria 5450",3,9127.58
S07545,"Nestle Nigeria 7545",4,9073.22
S00085,"Nestle Nigeria 85",7,8976.54
S07571,"Nestle Nigeria 7571",11,8973.33
S07182,"Nestle Nigeria 7182",11,8684.28
S03359,"Nestle Nigeria 3359",3,8242.70
S06582,"Dangote Sugar 6582",5,7798.40
S04402,"Dufil Prima Foods 4402",4,7715.92
S05445,"Dufil Prima Foods 5445",13,7566.58
S09701,"Flour Mills Nigeria 9701",9,7464.66
S06894,"Nestle Nigeria 6894",5,7399.14
S07532,"Dufil Prima Foods 7532",5,7069.86
