product_id,product_name,Total_Qty,Total_Sales
P02868,"Nestle Product 2868",16,63755.04
P09240,"Nestle Product 9240",3,63737.13
P08775,"Power Oil Product 8775",6,63731.22
P00233,"Power Oil Product 233",28,63601.58
P07552,"Dettol Product 7552",34,63572.86
P03001,"Milo Product 3001",25,63568.00
P08471,"Indomie Product 8471",21,63566.16
P04059,"Dettol Product 4059",28,63505.68
P08171,"Power Oil Product 8171",13,63453.26
P03937,"Dettol Product 3937",3,63425.85
P04789,"Dettol Product 4789",14,63276.64
P09807,"Nestle Product 9807",23,63084.63
P03150,"Dettol Product 3150",17,63032.26
P00444,"Dettol Product 444",11,62924.18
P06302,"Nestle Product 6302",5,62898.25
P07763,"Nestle Product 7763",7,62887.65
P03329,"Golden Penny Product 3329",13,62836.80
P08094,"Golden Penny Product 8094",15,62694.60
P07061,"Milo Product 7061",14,62653.08
P08938,"Dangote Product 8938",4,62521.52
P02018,"Power Oil Product 2018",3,62453.34
P04340,"Nestle Product 4340",4,62330.92
P00079,"Power Oil Product 79",7,62272.49
P07045,"Dettol Product 7045",4,62190.28
P00682,"Golden Penny Product 682",11,62167.60
P06208,"Nestle Product 6208",3,62106.12
P04184,"Dettol Product 4184",39,62104.77
P01828,"Indomie Product 1828",3,62068.71
P05053,"Milo Product 5053",3,61958.04
P09102,"Dangote Product 9102",7,61917.87
P07445,"Peak Product 7445",3,61896.27
P04808,"Nestle Product 4808",13,61733.62
P08793,"Indomie Product 8793",44,61689.32
P09875,"Indomie Product 9875",15,61663.50
P00776,"Peak Product 776",6,61564.44
P06435,"Golden Penny Product 6435",36,61563.24
P08091,"Nestle Product 8091",6,61493.52
P01235,"Peak Product 1235",46,61435.76
P00058,"Dettol Product 58",3,61346.67
P08418,"Peak Product 8418",3,61288.26
P05348,"Golden Penny Product 5348",7,61180.84
P04477,"Golden Penny Product 4477",59,61047.78
P02776,"Dettol Product 2776",36,60441.48
P09183,"Dangote Product 9183",6,60251.94
P09844,"Indomie Product 9844",4,60001.04
P04403,"Peak Product 4403",25,59677.75
P02568,"Nestle Product 2568",45,59634.45
P00435,"Nestle Product 435",39,59419.62
P03051,"Milo Product 3051",16,59185.60
P07410,"Golden Penny Product 7410",47,59107.67
P09402,"Peak Product 9402",16,59070.08
P07380,"Dettol Product 7380",39,58946.16
P01478,"Indomie Product 1478",5,58660.25
P03847,"Nestle Product 3847",14,58525.88
P04743,"Dettol Product 4743",10,58485.30
P02631,"Power Oil Product 2631",5,58438.05
P05917,"Dangote Product 5917",16,58353.60
P03159,"Peak Product 3159",7,58311.82
P06706,"Power Oil Product 6706",6,58114.80
P05934,"Dangote Product 5934",7,57907.92
P08788,"Dangote Product 8788",3,57791.07
P02770,"Milo Product 2770",18,57782.02
P07430,"Nestle Product 7430",43,57672.89
P02480,"Milo Product 2480",5,57672.70
P07622,"Peak Product 7622",42,57542.10
P04963,"Dangote Product 4963",20,57527.60
P04825,"Power Oil Product 4825",26,57462.60
P08365,"Dettol Product 8365",14,57415.82
P04288,"Milo Product 4288",34,57347.12
P07230,"Peak Product 7230",36,57255.48
P09719,"Golden Penny Product 9719",4,57247.81
P00566,"Nestle Product 566",6,57141.12
P03660,"Dettol Product 3660",24,57089.04
P00074,"Indomie Product 74",21,56919.24
P09683,"Peak Product 9683",3,56693.04
P04390,"Dangote Product 4390",16,56447.16
P01556,"Power Oil Product 1556",9,56430.18
P02455,"Golden Penny Product 2455",14,56416.36
P09325,"Indomie Product 9325",37,56404.65
P07633,"Power Oil Product 7633",4,56393.76
P05276,"Milo Product 5276",5,56351.05
P03372,"Nestle Product 3372",30,56238.90
P03121,"Dangote Product 3121",6,56177.34
P04097,"Golden Penny Product 4097",4,56136.68
P01564,"Dettol Product 1564",12,56051.64
P05345,"Power Oil Product 5345",6,55955.88
P03455,"Dettol Product 3455",3,55769.25
P06174,"Nestle Product 6174",17,55564.50
P05949,"Indomie Product 5949",28,55465.86
P06415,"Indomie Product 6415",43,55405.08
P00306,"Nestle Product 306",41,55373.78
P08106,"Power Oil Product 8106",16,55368.48
P08926,"Golden Penny Product 8926",11,55299.65
P07434,"Dettol Product 7434",37,55045.27
P03932,"Dangote Product 3932",43,54989.69
P08892,"Dettol Product 8892",4,54934.32
P01540,"Peak Product 1540",3,54923.07
P07310,"Indomie Product 7310",17,54865.97
P06803,"Milo Product 6803",8,54846.56
P01917,"Milo Product 1917",5,54702.50
P00873,"Power Oil Product 873",13,54594.93
P06690,"Peak Product 6690",26,54054.21
P04114,"Dangote Product 4114",3,53973.33
P05012,"Dangote Product 5012",16,53890.56
P09505,"Nestle Product 9505",3,53847.93
P07002,"Golden Penny Product 7002",24,53772.96
P00593,"Dettol Product 593",5,53758.00
P08282,"Dettol Product 8282",21,53744.25
P01886,"Golden Penny Product 1886",38,53633.96
P02496,"Golden Penny Product 2496",37,53626.32
P00301,"Golden Penny Product 301",5,53577.35
P00522,"Peak Product 522",5,53571.10
P02065,"Golden Penny Product 2065",4,53557.52
P02564,"Golden Penny Product 2564",24,53314.80
P08607,"Milo Product 8607",7,53266.43
P01533,"Power Oil Product 1533",13,53146.46
P09319,"Peak Product 9319",8,53056.96
P02717,"Peak Product 2717",10,52996.80
P05263,"Golden Penny Product 5263",4,52686.76
P07829,"Golden Penny Product 7829",34,52622.14
P04375,"Power Oil Product 4375",6,52561.80
P08486,"Dettol Product 8486",23,52431.95
P07327,"Dettol Product 7327",3,52255.32
P08803,"Nestle Product 8803",3,51967.65
P08526,"Milo Product 8526",5,51955.90
P09997,"Dangote Product 9997",12,51893.04
P07868,"Indomie Product 7868",20,51640.20
P00395,"Milo Product 395",22,51572.62
P03884,"Power Oil Product 3884",11,51296.41
P07127,"Dettol Product 7127",4,51167.96
P03872,"Milo Product 3872",22,51102.48
P06255,"Indomie Product 6255",36,50958.72
P07946,"Peak Product 7946",34,50922.48
P02162,"Peak Product 2162",3,50887.26
P03640,"Nestle Product 3640",15,50797.50
P06659,"Nestle Product 6659",13,50763.18
P04599,"Golden Penny Product 4599",3,50736.06
P07298,"Dettol Product 7298",37,50667.80
P01708,"Peak Product 1708",12,50626.20
P08089,"Indomie Product 8089",20,50480.60
P07220,"Milo Product 7220",3,50439.09
P06333,"Dettol Product 6333",7,50416.03
P03628,"Milo Product 3628",6,50391.30
P02194,"Indomie Product 2194",46,50210.84
P06684,"Peak Product 6684",16,50141.76
P03977,"Dangote Product 3977",27,49832.28
P07971,"Peak Product 7971",3,49683.03
P03019,"Peak Product 3019",13,49282.61
P07895,"Milo Product 7895",5,49204.80
P07467,"Milo Product 7467",5,49189.60
P05478,"Nestle Product 5478",25,49180.75
P04210,"Dangote Product 4210",2,49169.68
P02481,"Peak Product 2481",4,48913.40
P05625,"Dettol Product 5625",33,48756.84
P09555,"Golden Penny Product 9555",9,48728.88
P06395,"Dangote Product 6395",22,48568.74
P03975,"Dettol Product 3975",12,48436.08
P09964,"Dangote Product 9964",5,48366.75
P09879,"Peak Product 9879",28,48224.96
P08363,"Indomie Product 8363",31,48176.48
P03726,"Dettol Product 3726",3,47685.81
P06898,"Dettol Product 6898",2,47627.44
P04180,"Dangote Product 4180",11,47599.97
P02991,"Golden Penny Product 2991",13,47267.74
P04235,"Indomie Product 4235",6,47255.40
P06340,"Power Oil Product 6340",4,47116.36
P06880,"Power Oil Product 6880",3,46965.09
P00972,"Golden Penny Product 972",27,46898.73
P03013,"Nestle Product 3013",25,46891.00
P00724,"Dettol Product 724",3,46847.61
P06804,"Indomie Product 6804",3,46847.10
P01379,"Nestle Product 1379",5,46809.40
P06553,"Milo Product 6553",34,46729.20
P03407,"Power Oil Product 3407",2,46704.90
P09637,"Dangote Product 9637",2,46633.98
P02561,"Dettol Product 2561",31,46463.73
P07664,"Dettol Product 7664",36,46391.76
P06897,"Nestle Product 6897",17,46221.64
P04936,"Dettol Product 4936",15,46189.80
P02560,"Milo Product 2560",7,46132.52
P03598,"Power Oil Product 3598",5,46080.55
P05914,"Nestle Product 5914",10,45902.30
P09446,"Power Oil Product 9446",5,45606.40
P00454,"Milo Product 454",43,45558.93
P06203,"Golden Penny Product 6203",35,45446.45
P04131,"Golden Penny Product 4131",3,45374.82
P02006,"Peak Product 2006",4,45296.60
P07771,"Indomie Product 7771",42,45238.62
P00468,"Golden Penny Product 468",3,45218.67
P04283,"Golden Penny Product 4283",3,45187.65
P01965,"Golden Penny Product 1965",10,45182.90
P02592,"Dangote Product 2592",2,45165.16
P08164,"Power Oil Product 8164",9,44909.37
P00606,"Nestle Product 606",21,44843.19
P07455,"Dangote Product 7455",4,44782.48
P04430,"Power Oil Product 4430",4,44782.20
P03515,"Dettol Product 3515",23,44717.29
P00272,"Milo Product 272",19,44602.12
P05009,"Power Oil Product 5009",2,44601.70
P03327,"Nestle Product 3327",7,44516.01
P09365,"Golden Penny Product 9365",27,44497.39
P09116,"Power Oil Product 9116",26,44492.50
P01397,"Dangote Product 1397",2,44144.08
P06969,"Indomie Product 6969",3,44036.37
P00385,"Indomie Product 385",10,43861.62
P05508,"Milo Product 5508",21,43707.72
P09499,"Milo Product 9499",12,43553.76
P07957,"Golden Penny Product 7957",29,43538.57
P07421,"Golden Penny Product 7421",50,43506.86
P06850,"Dangote Product 6850",5,43415.70
P00457,"Indomie Product 457",11,43264.43
P04329,"Dettol Product 4329",2,43261.46
P03039,"Milo Product 3039",3,43221.24
P03048,"Golden Penny Product 3048",40,43130.80
P08470,"Power Oil Product 8470",38,42854.88
P00868,"Indomie Product 868",7,42631.40
P06349,"Dettol Product 6349",4,42512.36
P04527,"Nestle Product 4527",2,42476.37
P00832,"Dangote Product 832",11,42453.40
P05142,"Peak Product 5142",43,42426.81
P03897,"Peak Product 3897",40,42268.00
P00968,"Dangote Product 968",5,42228.10
P06073,"Nestle Product 6073",8,42191.92
P09098,"Power Oil Product 9098",3,42151.20
P07407,"Dangote Product 7407",24,42064.32
P00706,"Dangote Product 706",34,41994.08
P00553,"Nestle Product 553",7,41848.17
P09612,"Dangote Product 9612",5,41841.20
P09608,"Nestle Product 9608",36,41824.08
P05858,"Milo Product 5858",5,41766.65
P00172,"Dettol Product 172",28,41749.40
P06712,"Dettol Product 6712",7,41620.11
P07417,"Peak Product 7417",35,41580.00
P02604,"Indomie Product 2604",2,41571.38
P00346,"Power Oil Product 346",9,41555.79
P06182,"Milo Product 6182",24,41523.60
P02901,"Dettol Product 2901",11,41254.51
P09084,"Dangote Product 9084",10,41233.50
P05612,"Power Oil Product 5612",4,41182.12
P09815,"Dettol Product 9815",45,41120.55
P09253,"Dettol Product 9253",32,41099.20
P07194,"Dettol Product 7194",48,40929.60
P07104,"Peak Product 7104",3,40904.43
P06373,"Milo Product 6373",38,40884.58
P05102,"Golden Penny Product 5102",11,40508.50
P01720,"Peak Product 1720",40,40477.20
P06714,"Dangote Product 6714",2,40430.70
P01841,"Golden Penny Product 1841",2,40290.08
P04803,"Dettol Product 4803",3,40234.83
P03463,"Peak Product 3463",14,40206.88
P07489,"Dettol Product 7489",6,40135.08
P08118,"Milo Product 8118",5,40064.95
P07248,"Golden Penny Product 7248",2,40014.34
P05047,"Nestle Product 5047",43,39988.71
P07818,"Nestle Product 7818",25,39987.25
P07404,"Milo Product 7404",2,39864.12
P00120,"Golden Penny Product 120",7,39563.16
P06694,"Milo Product 6694",2,39544.02
P02732,"Power Oil Product 2732",10,39451.40
P07227,"Milo Product 7227",3,39448.53
P04896,"Milo Product 4896",16,39387.36
P00135,"Golden Penny Product 135",21,39335.10
P04501,"Power Oil Product 4501",3,39308.16
P02138,"Power Oil Product 2138",40,39299.20
P08078,"Milo Product 8078",31,39033.34
P05083,"Dettol Product 5083",23,38996.27
P07753,"Milo Product 7753",2,38987.08
P06492,"Milo Product 6492",33,38782.22
P03386,"Peak Product 3386",39,38763.66
P05977,"Golden Penny Product 5977",2,38757.08
P03915,"Indomie Product 3915",6,38730.24
P07856,"Dangote Product 7856",2,38647.02
P04987,"Dangote Product 4987",6,38580.24
P01729,"Peak Product 1729",36,38456.28
P09080,"Milo Product 9080",2,38398.26
P06027,"Golden Penny Product 6027",9,38282.22
P01676,"Power Oil Product 1676",35,38245.55
P02553,"Golden Penny Product 2553",3,38135.49
P02118,"Dangote Product 2118",27,37982.25
P07873,"Peak Product 7873",17,37969.33
P04245,"Nestle Product 4245",2,37938.72
P07342,"Dangote Product 7342",2,37889.00
P08675,"Milo Product 8675",2,37817.06
P00297,"Dangote Product 297",2,37623.94
P06289,"Dettol Product 6289",36,37461.24
P00744,"Indomie Product 744",6,37357.44
P02030,"Golden Penny Product 2030",2,37322.28
P07256,"Golden Penny Product 7256",5,37134.40
P04360,"Power Oil Product 4360",43,37120.61
P07683,"Golden Penny Product 7683",2,37101.18
P02238,"Peak Product 2238",23,37068.93
P08592,"Nestle Product 8592",4,37028.32
P06541,"Golden Penny Product 6541",2,36879.44
P03138,"Power Oil Product 3138",9,36874.08
P06824,"Golden Penny Product 6824",8,36870.88
P00150,"Peak Product 150",19,36628.20
P06552,"Milo Product 6552",4,36401.76
P09803,"Indomie Product 9803",2,36379.60
P03430,"Dettol Product 3430",24,36356.64
P05830,"Peak Product 5830",7,36356.53
P00541,"Nestle Product 541",28,36103.76
P06567,"Nestle Product 6567",9,35990.46
P02064,"Power Oil Product 2064",2,35595.48
P09089,"Dettol Product 9089",41,35517.07
P02346,"Dettol Product 2346",7,35401.24
P03297,"Nestle Product 3297",30,35351.70
P02466,"Milo Product 2466",4,35347.28
P00349,"Dettol Product 349",4,35258.76
P04205,"Peak Product 4205",12,35194.80
P00548,"Nestle Product 548",7,35018.48
P01505,"Nestle Product 1505",39,35013.03
P00217,"Dettol Product 217",34,34733.38
P03166,"Dettol Product 3166",29,34716.19
P08474,"Milo Product 8474",2,34624.68
P04173,"Power Oil Product 4173",19,34606.03
P03148,"Nestle Product 3148",7,34598.27
P02591,"Golden Penny Product 2591",4,34511.64
P06862,"Indomie Product 6862",37,34439.23
P01439,"Nestle Product 1439",11,34423.27
P05871,"Milo Product 5871",42,34412.28
P06748,"Dangote Product 6748",2,34273.58
P07530,"Dettol Product 7530",49,34252.96
P07307,"Golden Penny Product 7307",6,34246.14
P04318,"Dangote Product 4318",2,34209.92
P04242,"Dangote Product 4242",19,33986.82
P03856,"Peak Product 3856",6,33965.94
P04800,"Peak Product 4800",4,33679.64
P09951,"Dettol Product 9951",20,33456.60
P02889,"Peak Product 2889",5,33406.45
P07545,"Dangote Product 7545",2,33257.78
P02909,"Power Oil Product 2909",16,33244.00
P00168,"Nestle Product 168",5,33221.70
P07620,"Dangote Product 7620",27,33221.34
P04015,"Dangote Product 4015",23,33026.39
P08056,"Peak Product 8056",8,33025.04
P01323,"Golden Penny Product 1323",14,32819.36
P00537,"Milo Product 537",18,32798.70
P02131,"Dettol Product 2131",4,32793.28
P02005,"Dangote Product 2005",21,32624.27
P09329,"Milo Product 9329",32,32570.56
P05847,"Dettol Product 5847",47,32528.85
P05971,"Dettol Product 5971",9,32477.76
P03259,"Dangote Product 3259",17,32458.61
P04958,"Milo Product 4958",4,32324.24
P09751,"Nestle Product 9751",16,32294.40
P09173,"Peak Product 9173",6,32221.38
P01694,"Golden Penny Product 1694",13,32085.56
P05678,"Indomie Product 5678",24,32064.96
P01277,"Golden Penny Product 1277",49,31998.96
P07470,"Golden Penny Product 7470",3,31875.09
P07831,"Milo Product 7831",3,31801.44
P06846,"Dangote Product 6846",40,31731.60
P04063,"Milo Product 4063",17,31730.67
P05795,"Peak Product 5795",3,31690.86
P03790,"Dangote Product 3790",4,31652.76
P08380,"Nestle Product 8380",4,31570.16
P08919,"Dettol Product 8919",11,31487.06
P05769,"Dangote Product 5769",37,31478.12
P01637,"Power Oil Product 1637",5,31470.00
P08797,"Dettol Product 8797",13,31269.55
P09457,"Peak Product 9457",10,31248.30
P00178,"Nestle Product 178",12,31148.63
P08442,"Peak Product 8442",2,31126.28
P07163,"Dangote Product 7163",7,31029.46
P00822,"Indomie Product 822",16,30901.82
P05929,"Dettol Product 5929",3,30894.09
P07243,"Indomie Product 7243",4,30757.56
P09029,"Power Oil Product 9029",8,30691.28
P01550,"Nestle Product 1550",24,30672.48
P09334,"Golden Penny Product 9334",5,30624.90
P07914,"Dettol Product 7914",12,30529.08
P05010,"Power Oil Product 5010",15,30521.70
P04333,"Peak Product 4333",3,30484.62
P00784,"Power Oil Product 784",8,30405.84
P02274,"Nestle Product 2274",2,30142.40
P08173,"Dangote Product 8173",2,30102.00
P08272,"Nestle Product 8272",40,30061.60
P03729,"Peak Product 3729",8,30039.76
P07451,"Dangote Product 7451",35,30002.35
P00708,"Power Oil Product 708",15,29945.70
P04455,"Nestle Product 4455",6,29883.18
P07023,"Indomie Product 7023",2,29774.38
P08502,"Peak Product 8502",19,29757.80
P00396,"Power Oil Product 396",15,29685.60
P00610,"Peak Product 610",2,29612.14
P07551,"Nestle Product 7551",9,29528.19
P07353,"Dettol Product 7353",22,29438.86
P08341,"Peak Product 8341",29,29107.88
P05207,"Indomie Product 5207",27,29091.69
P02142,"Peak Product 2142",7,28948.22
P00758,"Peak Product 758",27,28887.30
P06155,"Nestle Product 6155",11,28871.37
P06430,"Peak Product 6430",3,28711.56
P01897,"Indomie Product 1897",16,28349.76
P06658,"Dettol Product 6658",30,28283.10
P00815,"Golden Penny Product 815",5,28237.45
P07805,"Indomie Product 7805",20,28073.20
P01867,"Golden Penny Product 1867",11,27623.45
P04019,"Indomie Product 4019",7,27600.02
P08255,"Dangote Product 8255",2,27541.22
P07110,"Milo Product 7110",32,27455.04
P03227,"Indomie Product 3227",9,27420.75
P01388,"Dangote Product 1388",13,27250.60
P03163,"Nestle Product 3163",7,27180.02
P06982,"Milo Product 6982",8,27088.64
P02784,"Dangote Product 2784",28,27014.40
P05706,"Power Oil Product 5706",7,26978.91
P06674,"Dangote Product 6674",18,26963.64
P04774,"Nestle Product 4774",7,26922.21
P01787,"Indomie Product 1787",29,26894.89
P01228,"Nestle Product 1228",9,26891.10
P00189,"Milo Product 189",8,26762.80
P03972,"Nestle Product 3972",3,26729.94
P06561,"Golden Penny Product 6561",41,26573.74
P06538,"Dettol Product 6538",47,26541.37
P00602,"Dangote Product 602",14,26491.92
P00247,"Indomie Product 247",14,26375.30
P05899,"Dettol Product 5899",13,26128.83
P03836,"Indomie Product 3836",7,26035.80
P07050,"Peak Product 7050",13,26026.65
P03468,"Power Oil Product 3468",6,26013.21
P02706,"Indomie Product 2706",3,25890.81
P01823,"Dettol Product 1823",5,25888.85
P07824,"Milo Product 7824",7,25875.50
P03529,"Power Oil Product 3529",5,25818.30
P05261,"Dangote Product 5261",17,25794.44
P03129,"Nestle Product 3129",22,25588.42
P09087,"Dettol Product 9087",4,25582.32
P07836,"Dettol Product 7836",16,25383.36
P09437,"Golden Penny Product 9437",8,25343.12
P05953,"Indomie Product 5953",16,25299.84
P00599,"Indomie Product 599",13,25120.16
P06830,"Milo Product 6830",13,24970.79
P05831,"Golden Penny Product 5831",1,24942.89
P07992,"Indomie Product 7992",2,24890.44
P06890,"Power Oil Product 6890",1,24747.89
P00277,"Indomie Product 277",25,24651.75
P09894,"Nestle Product 9894",11,24618.11
P00634,"Power Oil Product 634",26,24547.38
P09176,"Indomie Product 9176",2,24495.12
P05816,"Power Oil Product 5816",1,24445.82
P07232,"Nestle Product 7232",1,24440.17
P02544,"Power Oil Product 2544",36,24421.32
P01082,"Indomie Product 1082",12,24392.88
P08002,"Dangote Product 8002",4,24337.36
