store_id,branch_name,Total_Qty,Total_Sales
ST09204,"Bokku Branch 9204",24,104098.92
ST00137,"Bokku Branch 137",7,104078.10
ST06742,"Bokku Branch 6742",5,104031.47
ST06274,"Bokku Branch 6274",10,104027.10
ST09055,"Bokku Branch 9055",24,103962.00
ST07820,"Bokku Branch 7820",15,103899.30
ST00276,"Bokku Branch 276",14,103887.00
ST07463,"Bokku Branch 7463",24,103582.32
ST03678,"Bokku Branch 3678",18,103535.28
ST06437,"Bokku Branch 6437",18,103442.04
ST02979,"Bokku Branch 2979",12,103161.24
ST08771,"Bokku Branch 8771",17,103127.27
ST03199,"Bokku Branch 3199",6,103003.98
ST08085,"Bokku Branch 8085",17,102954.04
ST04306,"Bokku Branch 4306",22,102945.04
ST08787,"Bokku Branch 8787",7,102723.53
ST05932,"Bokku Branch 5932",16,102601.92
ST09110,"Bokku Branch 9110",24,102589.44
ST02254,"Bokku Branch 2254",24,102539.04
ST06376,"Bokku Branch 6376",8,102458.24
ST03012,"Bokku Branch 3012",27,102220.65
ST08101,"Bokku Branch 8101",43,102065.23
ST07577,"Bokku Branch 7577",31,101840.63
ST02574,"Bokku Branch 2574",5,101758.85
ST09832,"Bokku Branch 9832",12,101718.84
ST00142,"Bokku Branch 142",9,101632.53
ST04934,"Bokku Branch 4934",67,101422.08
ST01726,"Bokku Branch 1726",38,101140.04
ST05187,"Bokku Branch 5187",17,101126.69
ST04722,"Bokku Branch 4722",29,101021.50
ST06203,"Bokku Branch 6203",47,100968.37
ST05569,"Bokku Branch 5569",44,100835.24
ST02865,"Bokku Branch 2865",13,100701.64
ST02990,"Bokku Branch 2990",5,100531.50
ST06776,"Bokku Branch 6776",22,100382.26
ST01042,"Bokku Branch 1042",15,100246.50
ST08007,"Bokku Branch 8007",10,100222.20
ST09843,"Bokku Branch 9843",48,100178.40
ST07211,"Bokku Branch 7211",17,99996.89
ST09873,"Bokku Branch 9873",5,99976.50
ST09896,"Bokku Branch 9896",29,99942.70
ST09080,"Bokku Branch 9080",39,99663.33
ST04767,"Bokku Branch 4767",28,99659.54
ST08817,"Bokku Branch 8817",23,99636.23
ST07688,"Bokku Branch 7688",47,99580.06
ST03139,"Bokku Branch 3139",5,99531.70
ST00906,"Bokku Branch 906",8,99366.64
ST06086,"Bokku Branch 6086",10,99342.10
ST02295,"Bokku Branch 2295",12,99119.52
ST08262,"Bokku Branch 8262",43,99009.65
ST06302,"Bokku Branch 6302",7,98987.98
ST03643,"Bokku Branch 3643",11,98809.04
ST02966,"Bokku Branch 2966",47,98805.75
ST04686,"Bokku Branch 4686",24,98623.92
ST07359,"Bokku Branch 7359",5,98607.75
ST09146,"Bokku Branch 9146",12,98400.12
ST01016,"Bokku Branch 1016",9,97982.46
ST08310,"Bokku Branch 8310",44,97968.20
ST00004,"Bokku Branch 4",11,97918.15
ST07072,"Bokku Branch 7072",38,97905.64
ST06349,"Bokku Branch 6349",45,97623.45
ST05264,"Bokku Branch 5264",11,97587.60
ST07849,"Bokku Branch 7849",25,97409.00
ST00414,"Bokku Branch 414",10,97409.00
ST05748,"Bokku Branch 5748",30,97337.70
ST00179,"Bokku Branch 179",44,97280.48
ST07093,"Bokku Branch 7093",21,97212.57
ST06615,"Bokku Branch 6615",50,96978.00
ST04615,"Bokku Branch 4615",12,96959.77
ST08693,"Bokku Branch 8693",27,96833.07
ST00011,"Bokku Branch 11",17,96668.63
ST04312,"Bokku Branch 4312",31,96645.60
ST04966,"Bokku Branch 4966",11,96617.29
ST07770,"Bokku Branch 7770",23,96478.79
ST02354,"Bokku Branch 2354",19,96381.49
ST09684,"Bokku Branch 9684",4,96373.04
ST05605,"Bokku Branch 5605",18,96352.92
ST07409,"Bokku Branch 7409",32,96336.64
ST03421,"Bokku Branch 3421",8,96257.92
ST04987,"Bokku Branch 4987",12,96161.04
ST08395,"Bokku Branch 8395",37,96138.58
ST06343,"Bokku Branch 6343",5,96104.75
ST05418,"Bokku Branch 5418",41,96083.91
ST08554,"Bokku Branch 8554",8,95906.16
ST06450,"Bokku Branch 6450",6,95886.79
ST00639,"Bokku Branch 639",13,95865.77
ST00371,"Bokku Branch 371",19,95518.70
ST06249,"Bokku Branch 6249",24,95453.49
ST09846,"Bokku Branch 9846",23,95342.36
ST06451,"Bokku Branch 6451",5,95247.50
ST02435,"Bokku Branch 2435",14,95230.10
ST00234,"Bokku Branch 234",14,95228.42
ST06178,"Bokku Branch 6178",4,95077.60
ST01515,"Bokku Branch 1515",29,94914.97
ST09113,"Bokku Branch 9113",48,94896.00
ST08416,"Bokku Branch 8416",5,94860.15
ST03451,"Bokku Branch 3451",27,94848.00
ST02198,"Bokku Branch 2198",47,94823.44
ST06608,"Bokku Branch 6608",24,94820.64
ST03540,"Bokku Branch 3540",16,94330.40
ST05342,"Bokku Branch 5342",25,94166.75
ST05796,"Bokku Branch 5796",4,94164.64
ST00398,"Bokku Branch 398",20,94031.20
ST01190,"Bokku Branch 1190",16,93959.20
ST08224,"Bokku Branch 8224",12,93913.56
ST05570,"Bokku Branch 5570",46,93851.55
ST03099,"Bokku Branch 3099",4,93772.12
ST02064,"Bokku Branch 2064",6,93615.85
ST01984,"Bokku Branch 1984",7,93601.69
ST00422,"Bokku Branch 422",34,93586.36
ST06356,"Bokku Branch 6356",86,93469.79
ST08592,"Bokku Branch 8592",8,93193.00
ST02245,"Bokku Branch 2245",62,92928.63
ST00378,"Bokku Branch 378",8,92917.84
ST02553,"Bokku Branch 2553",5,92858.06
ST09011,"Bokku Branch 9011",8,92826.72
ST02081,"Bokku Branch 2081",4,92804.00
ST07297,"Bokku Branch 7297",11,92788.74
ST09849,"Bokku Branch 9849",6,92721.84
ST09117,"Bokku Branch 9117",19,92692.64
ST07399,"Bokku Branch 7399",41,92613.26
ST09275,"Bokku Branch 9275",7,92565.97
ST05699,"Bokku Branch 5699",5,92549.05
ST07293,"Bokku Branch 7293",9,92474.91
ST08330,"Bokku Branch 8330",43,92406.24
ST06879,"Bokku Branch 6879",47,92321.16
ST08257,"Bokku Branch 8257",33,92016.54
ST08054,"Bokku Branch 8054",27,92000.88
ST04550,"Bokku Branch 4550",6,91981.20
ST06732,"Bokku Branch 6732",17,91802.21
ST05773,"Bokku Branch 5773",16,91758.28
ST00632,"Bokku Branch 632",49,91567.77
ST06433,"Bokku Branch 6433",7,91540.47
ST02105,"Bokku Branch 2105",22,91240.60
ST00967,"Bokku Branch 967",16,91072.80
ST02110,"Bokku Branch 2110",28,91033.88
ST09327,"Bokku Branch 9327",26,90865.26
ST07265,"Bokku Branch 7265",15,90853.05
ST01076,"Bokku Branch 1076",22,90647.88
ST06415,"Bokku Branch 6415",4,90309.24
ST07415,"Bokku Branch 7415",8,90262.40
ST04950,"Bokku Branch 4950",12,90259.68
ST01593,"Bokku Branch 1593",26,90082.72
ST03109,"Bokku Branch 3109",5,90072.00
ST05652,"Bokku Branch 5652",12,89941.20
ST04203,"Bokku Branch 4203",29,89909.28
ST06365,"Bokku Branch 6365",44,89830.84
ST00005,"Bokku Branch 5",6,89685.96
ST02822,"Bokku Branch 2822",4,89659.20
ST07509,"Bokku Branch 7509",11,89634.93
ST02876,"Bokku Branch 2876",59,89629.52
ST02220,"Bokku Branch 2220",9,89428.32
ST07047,"Bokku Branch 7047",25,89309.00
ST09996,"Bokku Branch 9996",24,89293.68
ST01498,"Bokku Branch 1498",15,89244.45
ST03262,"Bokku Branch 3262",11,89147.85
ST05731,"Bokku Branch 5731",56,89141.62
ST09271,"Bokku Branch 9271",7,88963.56
ST07214,"Bokku Branch 7214",33,88714.56
ST07990,"Bokku Branch 7990",71,88677.53
ST02955,"Bokku Branch 2955",16,88553.12
ST05042,"Bokku Branch 5042",42,88505.36
ST07570,"Bokku Branch 7570",21,88436.41
ST00300,"Bokku Branch 300",36,88323.48
ST08987,"Bokku Branch 8987",4,88198.68
ST00988,"Bokku Branch 988",31,88167.41
ST01334,"Bokku Branch 1334",9,87756.57
ST08845,"Bokku Branch 8845",22,87727.64
ST01683,"Bokku Branch 1683",16,87680.80
ST06272,"Bokku Branch 6272",27,87538.32
ST01363,"Bokku Branch 1363",14,87503.22
ST01707,"Bokku Branch 1707",34,87502.36
ST08889,"Bokku Branch 8889",20,87485.80
ST03921,"Bokku Branch 3921",9,87431.58
ST08059,"Bokku Branch 8059",32,87354.56
ST02038,"Bokku Branch 2038",7,87301.90
ST00496,"Bokku Branch 496",42,87241.08
ST05829,"Bokku Branch 5829",49,87191.63
ST06221,"Bokku Branch 6221",9,87047.64
ST09461,"Bokku Branch 9461",23,86906.60
ST04495,"Bokku Branch 4495",15,86623.80
ST02010,"Bokku Branch 2010",5,86589.25
ST03651,"Bokku Branch 3651",7,86284.24
ST01335,"Bokku Branch 1335",15,86269.20
ST04847,"Bokku Branch 4847",15,86206.50
ST09133,"Bokku Branch 9133",20,86014.80
ST07422,"Bokku Branch 7422",14,85976.80
ST09803,"Bokku Branch 9803",21,85924.86
ST01673,"Bokku Branch 1673",11,85794.91
ST01815,"Bokku Branch 1815",5,85776.40
ST05192,"Bokku Branch 5192",39,85704.84
ST03370,"Bokku Branch 3370",5,85553.20
ST07135,"Bokku Branch 7135",5,85457.05
ST04896,"Bokku Branch 4896",45,85405.50
ST08975,"Bokku Branch 8975",7,85313.90
ST00351,"Bokku Branch 351",12,85304.04
ST07263,"Bokku Branch 7263",4,85162.12
ST01619,"Bokku Branch 1619",35,85120.00
ST03241,"Bokku Branch 3241",16,85111.36
ST08212,"Bokku Branch 8212",24,85033.92
ST06527,"Bokku Branch 6527",19,85031.72
ST01144,"Bokku Branch 1144",10,84951.40
ST04519,"Bokku Branch 4519",14,84893.20
ST06922,"Bokku Branch 6922",4,84828.04
ST03920,"Bokku Branch 3920",15,84750.90
ST01770,"Bokku Branch 1770",12,84692.28
ST01110,"Bokku Branch 1110",71,84688.01
ST02321,"Bokku Branch 2321",41,84661.72
ST05812,"Bokku Branch 5812",14,84659.40
ST01294,"Bokku Branch 1294",9,84575.52
ST06252,"Bokku Branch 6252",22,84493.42
ST00753,"Bokku Branch 753",8,84416.00
ST01177,"Bokku Branch 1177",19,84326.56
ST07728,"Bokku Branch 7728",29,84307.35
ST05746,"Bokku Branch 5746",26,84212.18
ST05291,"Bokku Branch 5291",15,83806.50
ST09571,"Bokku Branch 9571",15,83791.24
ST06891,"Bokku Branch 6891",5,83618.00
ST00684,"Bokku Branch 684",42,83533.80
ST02677,"Bokku Branch 2677",9,83498.04
ST02058,"Bokku Branch 2058",4,83404.32
ST04582,"Bokku Branch 4582",26,82857.06
ST07676,"Bokku Branch 7676",15,82837.05
ST02649,"Bokku Branch 2649",48,82796.16
ST08323,"Bokku Branch 8323",8,82649.74
ST08961,"Bokku Branch 8961",42,82629.54
ST02447,"Bokku Branch 2447",19,82355.31
ST03240,"Bokku Branch 3240",6,82310.40
ST06629,"Bokku Branch 6629",19,82280.45
ST08488,"Bokku Branch 8488",17,82195.51
ST05615,"Bokku Branch 5615",30,82080.00
ST05431,"Bokku Branch 5431",8,81925.12
ST02581,"Bokku Branch 2581",14,81835.60
ST02639,"Bokku Branch 2639",40,81834.60
ST03686,"Bokku Branch 3686",14,81623.92
ST03210,"Bokku Branch 3210",27,81613.44
ST00486,"Bokku Branch 486",46,81551.10
ST09255,"Bokku Branch 9255",6,81391.98
ST00501,"Bokku Branch 501",6,81262.50
ST02014,"Bokku Branch 2014",49,81148.41
ST01976,"Bokku Branch 1976",8,81143.52
ST01883,"Bokku Branch 1883",20,81136.20
ST04886,"Bokku Branch 4886",8,80413.12
ST08050,"Bokku Branch 8050",20,80157.80
ST07195,"Bokku Branch 7195",15,80040.30
ST00432,"Bokku Branch 432",13,79980.68
ST06405,"Bokku Branch 6405",14,79858.52
ST01962,"Bokku Branch 1962",8,79746.08
ST08912,"Bokku Branch 8912",10,79710.10
ST03733,"Bokku Branch 3733",45,79659.90
ST04476,"Bokku Branch 4476",38,79559.34
ST02517,"Bokku Branch 2517",6,79551.06
ST05889,"Bokku Branch 5889",17,79463.78
ST03075,"Bokku Branch 3075",23,79346.02
ST08653,"Bokku Branch 8653",7,79260.43
ST00636,"Bokku Branch 636",4,79045.04
ST03750,"Bokku Branch 3750",7,79014.89
ST06101,"Bokku Branch 6101",6,78748.86
ST09892,"Bokku Branch 9892",4,78747.68
ST06600,"Bokku Branch 6600",14,78733.90
ST07619,"Bokku Branch 7619",60,78693.48
ST04663,"Bokku Branch 4663",5,78597.55
ST05485,"Bokku Branch 5485",5,78590.65
ST05736,"Bokku Branch 5736",17,78585.56
ST07384,"Bokku Branch 7384",13,78365.30
ST05915,"Bokku Branch 5915",14,78307.18
ST00728,"Bokku Branch 728",4,78281.72
ST09841,"Bokku Branch 9841",32,78280.56
ST04859,"Bokku Branch 4859",10,78255.00
ST04602,"Bokku Branch 4602",7,78197.56
ST03237,"Bokku Branch 3237",13,77787.32
ST04675,"Bokku Branch 4675",22,77773.49
ST01116,"Bokku Branch 1116",13,77746.76
ST04691,"Bokku Branch 4691",17,77743.21
ST06071,"Bokku Branch 6071",7,77702.43
ST00175,"Bokku Branch 175",30,77629.20
ST07968,"Bokku Branch 7968",31,77601.06
ST08487,"Bokku Branch 8487",27,77556.69
ST00588,"Bokku Branch 588",13,77466.09
ST07094,"Bokku Branch 7094",16,77322.72
ST00479,"Bokku Branch 479",4,77106.24
ST00759,"Bokku Branch 759",72,76417.32
ST03509,"Bokku Branch 3509",25,76385.00
ST05961,"Bokku Branch 5961",6,76340.40
ST04453,"Bokku Branch 4453",38,76204.06
ST01386,"Bokku Branch 1386",9,76183.02
ST01906,"Bokku Branch 1906",25,76143.00
ST07897,"Bokku Branch 7897",20,76042.20
ST03779,"Bokku Branch 3779",18,75961.98
ST04740,"Bokku Branch 4740",15,75847.35
ST00996,"Bokku Branch 996",29,75651.46
ST09969,"Bokku Branch 9969",4,75450.36
ST00846,"Bokku Branch 846",24,75447.60
ST04520,"Bokku Branch 4520",7,75263.86
ST03718,"Bokku Branch 3718",48,74851.20
ST01120,"Bokku Branch 1120",39,74817.21
ST03299,"Bokku Branch 3299",4,74793.92
ST03689,"Bokku Branch 3689",8,74378.32
ST05141,"Bokku Branch 5141",9,74375.37
ST05233,"Bokku Branch 5233",6,74299.68
ST00831,"Bokku Branch 831",28,74212.88
ST01228,"Bokku Branch 1228",27,74186.01
ST04933,"Bokku Branch 4933",14,74114.46
ST08140,"Bokku Branch 8140",34,74045.20
ST06781,"Bokku Branch 6781",26,73829.60
ST05705,"Bokku Branch 5705",6,73690.20
ST09181,"Bokku Branch 9181",33,73663.59
ST06519,"Bokku Branch 6519",34,73662.02
ST00456,"Bokku Branch 456",42,73320.66
ST05278,"Bokku Branch 5278",26,73283.84
ST06584,"Bokku Branch 6584",13,73276.97
ST02260,"Bokku Branch 2260",31,72864.26
ST09239,"Bokku Branch 9239",10,72814.70
ST00762,"Bokku Branch 762",17,72707.42
ST07330,"Bokku Branch 7330",10,72634.40
ST04411,"Bokku Branch 4411",6,72586.68
ST06604,"Bokku Branch 6604",14,72526.36
ST00891,"Bokku Branch 891",9,72350.91
ST08931,"Bokku Branch 8931",34,72337.04
ST08237,"Bokku Branch 8237",18,72239.40
ST09406,"Bokku Branch 9406",4,72110.56
ST03247,"Bokku Branch 3247",17,71954.03
ST04109,"Bokku Branch 4109",7,71922.20
ST00978,"Bokku Branch 978",10,71862.10
ST03047,"Bokku Branch 3047",7,71779.05
ST02992,"Bokku Branch 2992",4,71685.30
ST02266,"Bokku Branch 2266",10,71676.20
ST02716,"Bokku Branch 2716",3,71400.96
ST09576,"Bokku Branch 9576",4,71289.88
ST02247,"Bokku Branch 2247",7,71267.70
ST00618,"Bokku Branch 618",15,71138.85
ST06583,"Bokku Branch 6583",30,70939.90
ST06802,"Bokku Branch 6802",18,70867.80
ST00427,"Bokku Branch 427",3,70859.79
ST09599,"Bokku Branch 9599",3,70681.44
ST01221,"Bokku Branch 1221",3,70532.25
ST05049,"Bokku Branch 5049",5,70434.80
ST05075,"Bokku Branch 5075",10,70364.30
ST09761,"Bokku Branch 9761",3,70091.45
ST02890,"Bokku Branch 2890",17,69981.69
ST09070,"Bokku Branch 9070",3,69953.70
ST09037,"Bokku Branch 9037",29,69941.91
ST08102,"Bokku Branch 8102",14,69890.10
ST03954,"Bokku Branch 3954",9,69772.02
ST01197,"Bokku Branch 1197",6,69706.14
ST03791,"Bokku Branch 3791",27,69432.93
ST00738,"Bokku Branch 738",26,69413.24
ST01209,"Bokku Branch 1209",3,69360.39
ST04196,"Bokku Branch 4196",4,69296.16
ST07771,"Bokku Branch 7771",15,68961.15
ST04865,"Bokku Branch 4865",17,68928.03
ST07303,"Bokku Branch 7303",46,68803.12
ST00007,"Bokku Branch 7",16,68631.04
ST02680,"Bokku Branch 2680",28,68540.92
ST01351,"Bokku Branch 1351",5,68439.90
ST00948,"Bokku Branch 948",17,68391.17
ST06131,"Bokku Branch 6131",24,68263.44
ST06036,"Bokku Branch 6036",31,68226.97
ST00270,"Bokku Branch 270",38,68222.16
ST01645,"Bokku Branch 1645",7,68095.79
ST06840,"Bokku Branch 6840",18,67995.00
ST05775,"Bokku Branch 5775",3,67962.72
ST00283,"Bokku Branch 283",5,67862.10
ST07147,"Bokku Branch 7147",12,67764.96
ST03267,"Bokku Branch 3267",10,67667.40
ST00153,"Bokku Branch 153",10,67451.10
ST01259,"Bokku Branch 1259",14,67393.90
ST00453,"Bokku Branch 453",5,67298.90
ST00565,"Bokku Branch 565",24,67297.92
ST08829,"Bokku Branch 8829",6,67230.84
ST03987,"Bokku Branch 3987",41,67176.19
ST09252,"Bokku Branch 9252",10,66948.60
ST03914,"Bokku Branch 3914",6,66853.18
ST04678,"Bokku Branch 4678",35,66820.60
ST08860,"Bokku Branch 8860",10,66814.90
ST09102,"Bokku Branch 9102",3,66636.72
ST02396,"Bokku Branch 2396",9,66620.97
ST07427,"Bokku Branch 7427",5,66422.70
ST03724,"Bokku Branch 3724",5,66374.85
ST08078,"Bokku Branch 8078",10,66259.60
ST08832,"Bokku Branch 8832",3,66223.80
ST04335,"Bokku Branch 4335",25,66110.75
ST02744,"Bokku Branch 2744",3,66109.68
ST08446,"Bokku Branch 8446",22,65929.60
ST02219,"Bokku Branch 2219",3,65897.88
ST08700,"Bokku Branch 8700",18,65842.38
ST00787,"Bokku Branch 787",28,65594.20
ST00084,"Bokku Branch 84",24,65534.07
ST06413,"Bokku Branch 6413",15,65416.05
ST03175,"Bokku Branch 3175",4,65218.96
ST07624,"Bokku Branch 7624",11,65030.24
ST05335,"Bokku Branch 5335",24,64915.44
ST09987,"Bokku Branch 9987",12,64734.84
ST08389,"Bokku Branch 8389",4,64660.28
ST00916,"Bokku Branch 916",35,64603.00
ST01166,"Bokku Branch 1166",15,64570.95
ST04892,"Bokku Branch 4892",30,64420.20
ST05479,"Bokku Branch 5479",8,64386.96
ST03865,"Bokku Branch 3865",5,64372.65
ST07912,"Bokku Branch 7912",14,64187.62
ST08393,"Bokku Branch 8393",33,64097.55
ST07080,"Bokku Branch 7080",42,64039.08
ST01722,"Bokku Branch 1722",16,63947.20
ST05951,"Bokku Branch 5951",22,63769.94
ST06637,"Bokku Branch 6637",16,63755.04
ST04693,"Bokku Branch 4693",5,63667.15
ST05530,"Bokku Branch 5530",3,63425.85
ST03084,"Bokku Branch 3084",7,63312.76
ST02980,"Bokku Branch 2980",4,63217.60
ST00541,"Bokku Branch 541",3,63096.27
ST07892,"Bokku Branch 7892",17,63032.26
ST07759,"Bokku Branch 7759",5,63006.16
ST07530,"Bokku Branch 7530",11,62924.18
ST02379,"Bokku Branch 2379",28,62790.84
ST04811,"Bokku Branch 4811",15,62694.60
ST05856,"Bokku Branch 5856",35,62689.20
ST03761,"Bokku Branch 3761",14,62653.08
ST07933,"Bokku Branch 7933",4,62521.52
ST01257,"Bokku Branch 1257",6,62507.16
ST03157,"Bokku Branch 3157",12,62490.60
ST01409,"Bokku Branch 1409",38,62488.34
ST07932,"Bokku Branch 7932",41,62368.40
ST03401,"Bokku Branch 3401",7,62272.49
ST01887,"Bokku Branch 1887",25,62251.25
ST09578,"Bokku Branch 9578",27,62237.13
ST04989,"Bokku Branch 4989",3,62106.12
ST03142,"Bokku Branch 3142",3,61958.04
ST07864,"Bokku Branch 7864",4,61891.48
ST00964,"Bokku Branch 964",8,61785.36
ST05490,"Bokku Branch 5490",13,61733.62
ST00614,"Bokku Branch 614",4,61721.36
ST03486,"Bokku Branch 3486",15,61663.50
ST01990,"Bokku Branch 1990",6,61564.44
ST03196,"Bokku Branch 3196",36,61563.24
ST06078,"Bokku Branch 6078",6,61493.52
ST08057,"Bokku Branch 8057",3,61288.26
ST08619,"Bokku Branch 8619",15,61194.15
ST01261,"Bokku Branch 1261",3,60889.62
ST09493,"Bokku Branch 9493",29,60875.93
ST02923,"Bokku Branch 2923",16,60778.56
ST09643,"Bokku Branch 9643",4,60542.12
ST00913,"Bokku Branch 913",3,60533.61
ST07767,"Bokku Branch 7767",10,60360.18
ST09582,"Bokku Branch 9582",6,60251.94
ST05589,"Bokku Branch 5589",10,60233.20
ST00166,"Bokku Branch 166",38,60120.56
ST09523,"Bokku Branch 9523",10,60063.30
ST09219,"Bokku Branch 9219",4,60001.04
ST08528,"Bokku Branch 8528",29,59943.87
ST09840,"Bokku Branch 9840",7,59744.93
ST03390,"Bokku Branch 3390",25,59677.75
ST06772,"Bokku Branch 6772",39,59419.62
ST00101,"Bokku Branch 101",3,59045.70
ST04547,"Bokku Branch 4547",39,58946.16
ST02697,"Bokku Branch 2697",9,58838.94
ST05489,"Bokku Branch 5489",49,58657.90
ST03882,"Bokku Branch 3882",10,58485.30
ST07781,"Bokku Branch 7781",16,58353.60
ST00302,"Bokku Branch 302",6,58242.42
ST05823,"Bokku Branch 5823",48,58089.60
ST01693,"Bokku Branch 1693",7,58024.40
ST07448,"Bokku Branch 7448",10,58002.96
ST09871,"Bokku Branch 9871",7,57997.03
ST06688,"Bokku Branch 6688",20,57862.80
ST09319,"Bokku Branch 9319",43,57672.89
ST04954,"Bokku Branch 4954",5,57672.70
ST00467,"Bokku Branch 467",7,57647.52
ST04396,"Bokku Branch 4396",6,57639.48
ST03076,"Bokku Branch 3076",77,57627.47
ST09361,"Bokku Branch 9361",20,57527.60
ST05287,"Bokku Branch 5287",11,57513.06
ST08400,"Bokku Branch 8400",44,57467.76
ST04016,"Bokku Branch 4016",34,57347.12
ST02071,"Bokku Branch 2071",46,57103.48
ST09481,"Bokku Branch 9481",24,57089.04
ST05048,"Bokku Branch 5048",10,56899.20
ST08685,"Bokku Branch 8685",17,56842.56
ST07824,"Bokku Branch 7824",4,56792.04
ST02922,"Bokku Branch 2922",8,56474.80
ST01994,"Bokku Branch 1994",11,56443.86
ST08810,"Bokku Branch 8810",14,56416.36
ST03631,"Bokku Branch 3631",37,56404.65
ST07949,"Bokku Branch 7949",4,56393.76
ST07941,"Bokku Branch 7941",40,56380.00
ST07995,"Bokku Branch 7995",6,56177.34
ST06949,"Bokku Branch 6949",12,56175.96
ST03528,"Bokku Branch 3528",12,56051.64
ST05862,"Bokku Branch 5862",3,55769.25
ST09533,"Bokku Branch 9533",3,55741.83
ST08956,"Bokku Branch 8956",4,55557.44
ST04316,"Bokku Branch 4316",16,55535.36
ST05001,"Bokku Branch 5001",41,55373.78
ST09540,"Bokku Branch 9540",26,55234.40
ST06159,"Bokku Branch 6159",5,55175.45
ST08971,"Bokku Branch 8971",3,55065.84
ST08637,"Bokku Branch 8637",13,54937.48
ST03709,"Bokku Branch 3709",8,54846.56
ST08903,"Bokku Branch 8903",7,54794.18
ST03711,"Bokku Branch 3711",23,54617.95
ST02084,"Bokku Branch 2084",13,54594.93
ST09586,"Bokku Branch 9586",33,54281.08
ST02101,"Bokku Branch 2101",42,54217.00
ST08933,"Bokku Branch 8933",22,54156.30
ST01607,"Bokku Branch 1607",3,53847.93
ST04246,"Bokku Branch 4246",21,53744.25
ST06431,"Bokku Branch 6431",38,53252.68
ST04322,"Bokku Branch 4322",42,53178.48
ST09909,"Bokku Branch 9909",28,53160.80
ST08082,"Bokku Branch 8082",10,52996.80
ST09435,"Bokku Branch 9435",11,52970.72
ST05012,"Bokku Branch 5012",21,52716.30
ST09030,"Bokku Branch 9030",4,52686.76
ST06668,"Bokku Branch 6668",42,52607.52
ST06961,"Bokku Branch 6961",6,52561.80
ST00544,"Bokku Branch 544",38,52523.98
ST06920,"Bokku Branch 6920",50,52325.50
ST07165,"Bokku Branch 7165",4,52001.20
ST04666,"Bokku Branch 4666",6,51991.98
ST03040,"Bokku Branch 3040",3,51967.65
ST08227,"Bokku Branch 8227",7,51805.95
ST06119,"Bokku Branch 6119",18,51642.18
ST06507,"Bokku Branch 6507",21,51621.15
ST09776,"Bokku Branch 9776",4,51615.60
ST09799,"Bokku Branch 9799",38,51515.84
ST09837,"Bokku Branch 9837",17,51332.69
ST03097,"Bokku Branch 3097",8,51314.32
ST02461,"Bokku Branch 2461",4,51167.96
ST03259,"Bokku Branch 3259",6,51044.76
ST04318,"Bokku Branch 4318",6,51009.48
ST00923,"Bokku Branch 923",6,50928.96
ST07040,"Bokku Branch 7040",34,50922.48
ST01899,"Bokku Branch 1899",3,50887.26
ST04551,"Bokku Branch 4551",35,50797.60
ST09085,"Bokku Branch 9085",47,50727.51
ST04048,"Bokku Branch 4048",18,50617.26
ST07449,"Bokku Branch 7449",12,50570.40
