supplier_id,supplier_name,lead_time_days,supplier_rating
S07977,Dufil Prima Foods 7977,1,3.6
S07978,Nestle Nigeria 7978,11,4.2
S07979,Nestle Nigeria 7979,9,4.1
S07980,Dufil Prima Foods 7980,6,4.5
S07981,Dufil Prima Foods 7981,7,4.6
S07982,Flour Mills Nigeria 7982,13,4.2
S07983,Dangote Sugar 7983,6,4.5
S07984,Dufil Prima Foods 7984,14,3.7
S07985,Dufil Prima Foods 7985,2,4.2
S07986,Flour Mills Nigeria 7986,7,5.0
S07987,Dangote Sugar 7987,14,3.6
S07988,Dufil Prima Foods 7988,5,4.2
S07989,Nestle Nigeria 7989,4,3.6
S07990,Dufil Prima Foods 7990,11,3.9
S07991,Nestle Nigeria 7991,1,3.7
S07992,Dufil Prima Foods 7992,7,4.0
S07993,Dufil Prima Foods 7993,10,4.1
S07994,Dufil Prima Foods 7994,13,4.2
S07995,Flour Mills Nigeria 7995,12,3.8
S07996,Nestle Nigeria 7996,13,3.9
S07997,Dangote Sugar 7997,8,4.9
S07998,Dufil Prima Foods 7998,14,4.6
S07999,Nestle Nigeria 7999,4,4.1
S08000,Dufil Prima Foods 8000,7,4.5
S08001,Dufil Prima Foods 8001,9,4.9
S08002,Dufil Prima Foods 8002,2,3.8
S08003,Flour Mills Nigeria 8003,14,3.9
S08004,Dangote Sugar 8004,10,4.2
S08005,Dufil Prima Foods 8005,8,4.8
S08006,Dangote Sugar 8006,1,3.9
S08007,Dangote Sugar 8007,13,3.5
S08008,Nestle Nigeria 8008,6,4.7
S08009,Flour Mills Nigeria 8009,2,4.0
S08010,Dangote Sugar 8010,7,4.0
S08011,Nestle Nigeria 8011,10,4.8
S08012,Dufil Prima Foods 8012,11,4.3
S08013,Nestle Nigeria 8013,7,3.7
S08014,Flour Mills Nigeria 8014,13,4.6
S08015,Dufil Prima Foods 8015,8,4.2
S08016,Nestle Nigeria 8016,4,4.3
S08017,Dangote Sugar 8017,13,4.6
S08018,Nestle Nigeria 8018,11,4.9
S08019,Dufil Prima Foods 8019,11,4.9
S08020,Dufil Prima Foods 8020,4,4.8
S08021,Flour Mills Nigeria 8021,5,4.9
S08022,Nestle Nigeria 8022,6,4.6
S08023,Flour Mills Nigeria 8023,4,4.5
S08024,Dufil Prima Foods 8024,9,5.0
S08025,Dangote Sugar 8025,2,3.9
S08026,Flour Mills Nigeria 8026,3,3.5
S08027,Flour Mills Nigeria 8027,2,4.6
S08028,Flour Mills Nigeria 8028,7,4.2
S08029,Dufil Prima Foods 8029,4,4.8
S08030,Dangote Sugar 8030,3,4.5
S08031,Dufil Prima Foods 8031,13,4.5
S08032,Dangote Sugar 8032,8,4.1
S08033,Flour Mills Nigeria 8033,6,4.0
S08034,Dangote Sugar 8034,10,4.9
S08035,Dufil Prima Foods 8035,13,3.8
S08036,Dangote Sugar 8036,1,3.5
S08037,Flour Mills Nigeria 8037,2,4.7
S08038,Dangote Sugar 8038,14,3.7
S08039,Nestle Nigeria 8039,5,3.5
S08040,Dufil Prima Foods 8040,7,4.6
S08041,Dufil Prima Foods 8041,9,4.1
S08042,Flour Mills Nigeria 8042,10,4.3
S08043,Dufil Prima Foods 8043,5,4.0
S08044,Nestle Nigeria 8044,9,3.8
S08045,Nestle Nigeria 8045,4,3.7
S08046,Dufil Prima Foods 8046,14,4.4
S08047,Dangote Sugar 8047,8,4.1
S08048,Nestle Nigeria 8048,2,3.6
S08049,Dufil Prima Foods 8049,8,3.8
S08050,Dangote Sugar 8050,4,3.9
S08051,Dufil Prima Foods 8051,5,3.6
S08052,Dangote Sugar 8052,2,3.7
S08053,Dangote Sugar 8053,8,4.7
S08054,Flour Mills Nigeria 8054,3,4.2
S08055,Nestle Nigeria 8055,1,4.4
S08056,Nestle Nigeria 8056,6,3.7
S08057,Dangote Sugar 8057,2,3.7
S08058,Dufil Prima Foods 8058,14,4.0
S08059,Dangote Sugar 8059,12,4.1
S08060,Flour Mills Nigeria 8060,1,3.9
S08061,Dangote Sugar 8061,11,4.3
S08062,Flour Mills Nigeria 8062,14,5.0
S08063,Nestle Nigeria 8063,13,4.6
S08064,Flour Mills Nigeria 8064,9,4.2
S08065,Nestle Nigeria 8065,5,3.6
S08066,Flour Mills Nigeria 8066,7,3.8
S08067,Dufil Prima Foods 8067,2,3.6
S08068,Flour Mills Nigeria 8068,9,3.8
S08069,Flour Mills Nigeria 8069,6,3.8
S08070,Nestle Nigeria 8070,14,4.7
S08071,Flour Mills Nigeria 8071,1,4.7
S08072,Dangote Sugar 8072,7,4.8
S08073,Dufil Prima Foods 8073,4,4.7
S08074,Dangote Sugar 8074,2,4.4
S08075,Dufil Prima Foods 8075,3,4.8
S08076,Dangote Sugar 8076,13,3.7
S08077,Dangote Sugar 8077,5,4.2
S08078,Dufil Prima Foods 8078,10,3.5
S08079,Dangote Sugar 8079,8,4.4
S08080,Nestle Nigeria 8080,3,4.5
S08081,Flour Mills Nigeria 8081,13,4.3
S08082,Dangote Sugar 8082,8,4.1
S08083,Dangote Sugar 8083,4,4.3
S08084,Nestle Nigeria 8084,4,4.0
S08085,Nestle Nigeria 8085,12,3.9
S08086,Dangote Sugar 8086,2,4.2
S08087,Dufil Prima Foods 8087,4,3.6
S08088,Nestle Nigeria 8088,8,4.3
S08089,Dangote Sugar 8089,7,4.3
S08090,Dufil Prima Foods 8090,12,4.2
S08091,Nestle Nigeria 8091,8,4.5
S08092,Dangote Sugar 8092,7,4.3
S08093,Flour Mills Nigeria 8093,12,4.9
S08094,Dangote Sugar 8094,12,4.5
S08095,Dufil Prima Foods 8095,7,4.0
S08096,Flour Mills Nigeria 8096,7,4.8
S08097,Nestle Nigeria 8097,12,4.5
S08098,Dangote Sugar 8098,9,4.2
S08099,Dufil Prima Foods 8099,12,3.9
S08100,Flour Mills Nigeria 8100,2,3.6
S08101,Flour Mills Nigeria 8101,11,3.6
S08102,Dangote Sugar 8102,13,4.9
S08103,Dufil Prima Foods 8103,5,3.7
S08104,Flour Mills Nigeria 8104,3,3.7
S08105,Flour Mills Nigeria 8105,6,4.3
S08106,Dangote Sugar 8106,10,4.8
S08107,Dangote Sugar 8107,11,4.2
S08108,Flour Mills Nigeria 8108,12,4.3
S08109,Dangote Sugar 8109,3,4.1
S08110,Nestle Nigeria 8110,12,5.0
S08111,Nestle Nigeria 8111,11,4.9
S08112,Nestle Nigeria 8112,8,4.1
S08113,Flour Mills Nigeria 8113,7,4.6
S08114,Dufil Prima Foods 8114,1,4.1
S08115,Dangote Sugar 8115,1,4.9
S08116,Flour Mills Nigeria 8116,14,4.5
S08117,Nestle Nigeria 8117,14,4.1
S08118,Flour Mills Nigeria 8118,2,4.4
S08119,Flour Mills Nigeria 8119,10,4.7
S08120,Dufil Prima Foods 8120,12,3.6
S08121,Dufil Prima Foods 8121,11,4.4
S08122,Nestle Nigeria 8122,12,3.8
S08123,Nestle Nigeria 8123,12,3.8
S08124,Dufil Prima Foods 8124,12,4.9
S08125,Dufil Prima Foods 8125,12,4.0
S08126,Dangote Sugar 8126,12,4.9
S08127,Flour Mills Nigeria 8127,2,4.6
S08128,Dufil Prima Foods 8128,4,3.7
S08129,Flour Mills Nigeria 8129,13,3.8
S08130,Nestle Nigeria 8130,14,4.2
S08131,Nestle Nigeria 8131,2,4.1
S08132,Flour Mills Nigeria 8132,8,3.9
S08133,Flour Mills Nigeria 8133,10,4.4
S08134,Nestle Nigeria 8134,9,4.4
S08135,Dufil Prima Foods 8135,4,3.8
S08136,Dangote Sugar 8136,14,3.5
S08137,Dangote Sugar 8137,9,4.1
S08138,Dangote Sugar 8138,5,4.2
S08139,Nestle Nigeria 8139,4,4.7
S08140,Dufil Prima Foods 8140,13,4.7
S08141,Dufil Prima Foods 8141,3,3.9
S08142,Dufil Prima Foods 8142,7,4.7
S08143,Flour Mills Nigeria 8143,14,4.8
S08144,Dangote Sugar 8144,3,4.5
S08145,Dufil Prima Foods 8145,4,3.8
S08146,Flour Mills Nigeria 8146,3,3.7
S08147,Flour Mills Nigeria 8147,1,3.8
S08148,Nestle Nigeria 8148,11,4.2
S08149,Dufil Prima Foods 8149,1,4.4
S08150,Nestle Nigeria 8150,2,3.9
S08151,Dufil Prima Foods 8151,11,3.9
S08152,Nestle Nigeria 8152,7,3.7
S08153,Nestle Nigeria 8153,10,3.8
S08154,Flour Mills Nigeria 8154,9,4.4
S08155,Dangote Sugar 8155,11,3.9
S08156,Dufil Prima Foods 8156,6,4.7
S08157,Dangote Sugar 8157,3,3.9
S08158,Dangote Sugar 8158,9,4.4
S08159,Nestle Nigeria 8159,6,3.5
S08160,Dufil Prima Foods 8160,8,4.6
S08161,Nestle Nigeria 8161,3,3.7
S08162,Nestle Nigeria 8162,8,4.7
S08163,Flour Mills Nigeria 8163,10,3.5
S08164,Nestle Nigeria 8164,2,3.9
S08165,Dufil Prima Foods 8165,5,3.9
S08166,Nestle Nigeria 8166,10,3.5
S08167,Flour Mills Nigeria 8167,6,4.5
S08168,Nestle Nigeria 8168,4,4.4
S08169,Dangote Sugar 8169,9,3.8
S08170,Nestle Nigeria 8170,12,3.7
S08171,Dufil Prima Foods 8171,6,3.6
S08172,Flour Mills Nigeria 8172,2,3.8
S08173,Flour Mills Nigeria 8173,9,4.0
S08174,Nestle Nigeria 8174,11,4.1
S08175,Dangote Sugar 8175,10,4.8
S08176,Flour Mills Nigeria 8176,4,4.8
S08177,Flour Mills Nigeria 8177,13,3.6
S08178,Dufil Prima Foods 8178,13,4.4
S08179,Flour Mills Nigeria 8179,11,4.8
S08180,Nestle Nigeria 8180,5,4.1
S08181,Flour Mills Nigeria 8181,7,4.4
S08182,Flour Mills Nigeria 8182,7,4.0
S08183,Flour Mills Nigeria 8183,3,3.7
S08184,Dufil Prima Foods 8184,14,4.0
S08185,Nestle Nigeria 8185,7,4.2
S08186,Nestle Nigeria 8186,5,4.8
S08187,Dufil Prima Foods 8187,9,4.3
S08188,Dufil Prima Foods 8188,8,3.7
S08189,Dangote Sugar 8189,11,3.8
S08190,Dufil Prima Foods 8190,7,4.3
S08191,Dufil Prima Foods 8191,12,3.6
S08192,Dufil Prima Foods 8192,4,4.7
S08193,Dangote Sugar 8193,11,5.0
S08194,Flour Mills Nigeria 8194,9,4.9
S08195,Flour Mills Nigeria 8195,12,4.6
S08196,Nestle Nigeria 8196,2,4.1
S08197,Nestle Nigeria 8197,14,4.7
S08198,Dufil Prima Foods 8198,10,4.9
S08199,Dangote Sugar 8199,4,5.0
S08200,Dangote Sugar 8200,3,4.5
S08201,Flour Mills Nigeria 8201,6,4.1
S08202,Flour Mills Nigeria 8202,8,3.8
S08203,Dangote Sugar 8203,13,4.7
S08204,Dufil Prima Foods 8204,8,4.0
S08205,Dufil Prima Foods 8205,6,4.8
S08206,Flour Mills Nigeria 8206,6,3.9
S08207,Flour Mills Nigeria 8207,13,3.8
S08208,Flour Mills Nigeria 8208,1,4.7
S08209,Dangote Sugar 8209,11,4.2
S08210,Flour Mills Nigeria 8210,14,4.6
S08211,Flour Mills Nigeria 8211,1,4.9
S08212,Flour Mills Nigeria 8212,10,4.6
S08213,Dangote Sugar 8213,1,3.6
S08214,Dufil Prima Foods 8214,3,4.1
S08215,Dufil Prima Foods 8215,3,4.2
S08216,Dufil Prima Foods 8216,8,4.0
S08217,Nestle Nigeria 8217,14,3.5
S08218,Nestle Nigeria 8218,13,5.0
S08219,Dangote Sugar 8219,14,3.9
S08220,Dangote Sugar 8220,14,4.2
S08221,Nestle Nigeria 8221,4,4.4
S08222,Dangote Sugar 8222,3,3.9
S08223,Dufil Prima Foods 8223,5,3.7
S08224,Dangote Sugar 8224,9,4.4
S08225,Dangote Sugar 8225,10,4.8
S08226,Dufil Prima Foods 8226,13,4.0
S08227,Dangote Sugar 8227,2,4.4
S08228,Dangote Sugar 8228,7,4.5
S08229,Dangote Sugar 8229,7,3.8
S08230,Flour Mills Nigeria 8230,13,4.1
S08231,Nestle Nigeria 8231,3,4.5
S08232,Dangote Sugar 8232,11,4.3
S08233,Dufil Prima Foods 8233,9,4.7
S08234,Dangote Sugar 8234,2,4.5
S08235,Dufil Prima Foods 8235,3,4.1
S08236,Nestle Nigeria 8236,12,4.6
S08237,Nestle Nigeria 8237,9,4.3
S08238,Flour Mills Nigeria 8238,11,4.5
S08239,Nestle Nigeria 8239,14,3.8
S08240,Dangote Sugar 8240,4,5.0
S08241,Flour Mills Nigeria 8241,11,4.9
S08242,Dangote Sugar 8242,3,3.6
S08243,Nestle Nigeria 8243,13,4.9
S08244,Flour Mills Nigeria 8244,5,3.7
S08245,Dufil Prima Foods 8245,10,4.5
S08246,Flour Mills Nigeria 8246,9,4.2
S08247,Nestle Nigeria 8247,6,3.9
S08248,Dufil Prima Foods 8248,8,4.5
S08249,Dufil Prima Foods 8249,11,4.3
S08250,Dangote Sugar 8250,11,3.6
S08251,Dufil Prima Foods 8251,2,4.1
S08252,Nestle Nigeria 8252,2,4.5
S08253,Flour Mills Nigeria 8253,8,4.9
S08254,Flour Mills Nigeria 8254,7,4.5
S08255,Dufil Prima Foods 8255,7,4.9
S08256,Dufil Prima Foods 8256,5,4.6
S08257,Nestle Nigeria 8257,3,4.8
S08258,Nestle Nigeria 8258,9,4.9
S08259,Dangote Sugar 8259,5,5.0
S08260,Dufil Prima Foods 8260,2,3.6
S08261,Dangote Sugar 8261,5,4.4
S08262,Dangote Sugar 8262,12,4.2
S08263,Flour Mills Nigeria 8263,11,4.9
S08264,Flour Mills Nigeria 8264,8,4.7
S08265,Dangote Sugar 8265,10,4.9
S08266,Dangote Sugar 8266,11,4.5
S08267,Dangote Sugar 8267,4,4.1
S08268,Flour Mills Nigeria 8268,5,4.0
S08269,Flour Mills Nigeria 8269,11,4.5
S08270,Nestle Nigeria 8270,2,4.9
S08271,Nestle Nigeria 8271,3,3.6
S08272,Flour Mills Nigeria 8272,12,4.1
S08273,Dufil Prima Foods 8273,13,3.6
S08274,Flour Mills Nigeria 8274,6,4.1
S08275,Flour Mills Nigeria 8275,1,5.0
S08276,Dufil Prima Foods 8276,3,4.1
S08277,Dufil Prima Foods 8277,7,4.3
S08278,Dangote Sugar 8278,2,4.1
S08279,Dangote Sugar 8279,12,4.8
S08280,Flour Mills Nigeria 8280,11,4.8
S08281,Dangote Sugar 8281,1,5.0
S08282,Flour Mills Nigeria 8282,6,4.3
S08283,Dangote Sugar 8283,5,4.0
S08284,Nestle Nigeria 8284,9,4.8
S08285,Dufil Prima Foods 8285,13,5.0
S08286,Dangote Sugar 8286,13,3.7
S08287,Flour Mills Nigeria 8287,2,4.8
S08288,Dufil Prima Foods 8288,13,4.6
S08289,Dufil Prima Foods 8289,3,4.5
S08290,Nestle Nigeria 8290,13,3.7
S08291,Dangote Sugar 8291,8,4.0
S08292,Dangote Sugar 8292,10,3.7
S08293,Nestle Nigeria 8293,4,4.9
S08294,Dangote Sugar 8294,10,4.4
S08295,Nestle Nigeria 8295,4,3.9
S08296,Nestle Nigeria 8296,13,5.0
S08297,Flour Mills Nigeria 8297,9,4.2
S08298,Dufil Prima Foods 8298,10,3.9
S08299,Dufil Prima Foods 8299,13,4.0
S08300,Nestle Nigeria 8300,13,4.4
S08301,Nestle Nigeria 8301,5,4.5
S08302,Dufil Prima Foods 8302,7,4.3
S08303,Dufil Prima Foods 8303,3,4.0
S08304,Dufil Prima Foods 8304,6,4.8
S08305,Flour Mills Nigeria 8305,4,3.6
S08306,Dangote Sugar 8306,7,3.8
S08307,Dufil Prima Foods 8307,11,4.1
S08308,Nestle Nigeria 8308,2,3.8
S08309,Dufil Prima Foods 8309,14,3.5
S08310,Nestle Nigeria 8310,10,3.9
S08311,Dangote Sugar 8311,5,4.2
S08312,Nestle Nigeria 8312,13,4.2
S08313,Dangote Sugar 8313,6,4.0
S08314,Dufil Prima Foods 8314,7,4.4
S08315,Dufil Prima Foods 8315,6,3.6
S08316,Dangote Sugar 8316,9,4.4
S08317,Nestle Nigeria 8317,11,3.8
S08318,Nestle Nigeria 8318,7,4.6
S08319,Nestle Nigeria 8319,10,4.3
S08320,Dufil Prima Foods 8320,1,5.0
S08321,Dangote Sugar 8321,5,4.2
S08322,Dangote Sugar 8322,11,4.6
S08323,Dufil Prima Foods 8323,8,4.5
S08324,Flour Mills Nigeria 8324,10,3.9
S08325,Dangote Sugar 8325,6,4.4
S08326,Dufil Prima Foods 8326,2,3.9
S08327,Dufil Prima Foods 8327,8,4.7
S08328,Flour Mills Nigeria 8328,9,3.9
S08329,Nestle Nigeria 8329,7,3.9
S08330,Flour Mills Nigeria 8330,6,4.8
S08331,Nestle Nigeria 8331,6,3.7
S08332,Nestle Nigeria 8332,14,3.8
S08333,Dufil Prima Foods 8333,7,4.4
S08334,Dufil Prima Foods 8334,4,4.5
S08335,Flour Mills Nigeria 8335,6,4.7
S08336,Nestle Nigeria 8336,2,4.3
S08337,Dangote Sugar 8337,6,4.7
S08338,Nestle Nigeria 8338,3,4.5
S08339,Flour Mills Nigeria 8339,14,4.1
S08340,Flour Mills Nigeria 8340,8,5.0
S08341,Dangote Sugar 8341,10,4.3
S08342,Dangote Sugar 8342,6,4.5
S08343,Nestle Nigeria 8343,8,4.6
S08344,Flour Mills Nigeria 8344,9,4.7
S08345,Dangote Sugar 8345,6,4.7
S08346,Dufil Prima Foods 8346,1,3.6
S08347,Dufil Prima Foods 8347,14,4.6
S08348,Dufil Prima Foods 8348,4,4.7
S08349,Flour Mills Nigeria 8349,11,3.7
S08350,Dufil Prima Foods 8350,11,3.7
S08351,Dangote Sugar 8351,12,4.1
S08352,Nestle Nigeria 8352,4,4.9
S08353,Dangote Sugar 8353,1,4.7
S08354,Dufil Prima Foods 8354,7,3.7
S08355,Nestle Nigeria 8355,8,3.6
S08356,Nestle Nigeria 8356,12,4.7
S08357,Nestle Nigeria 8357,13,4.7
S08358,Dufil Prima Foods 8358,4,3.7
S08359,Dufil Prima Foods 8359,13,4.3
S08360,Nestle Nigeria 8360,6,4.9
S08361,Dangote Sugar 8361,1,4.2
S08362,Dangote Sugar 8362,9,4.9
S08363,Flour Mills Nigeria 8363,7,4.8
S08364,Nestle Nigeria 8364,1,3.9
S08365,Nestle Nigeria 8365,14,4.3
S08366,Nestle Nigeria 8366,8,4.2
S08367,Flour Mills Nigeria 8367,13,4.2
S08368,Dufil Prima Foods 8368,5,4.5
S08369,Nestle Nigeria 8369,11,4.2
S08370,Dangote Sugar 8370,4,4.2
S08371,Dufil Prima Foods 8371,3,3.9
S08372,Dufil Prima Foods 8372,6,4.3
S08373,Flour Mills Nigeria 8373,5,3.5
S08374,Dufil Prima Foods 8374,6,4.7
S08375,Dangote Sugar 8375,9,3.5
S08376,Dangote Sugar 8376,4,3.7
S08377,Dangote Sugar 8377,8,3.6
S08378,Dangote Sugar 8378,9,4.7
S08379,Dufil Prima Foods 8379,6,3.8
S08380,Dangote Sugar 8380,1,4.2
S08381,Nestle Nigeria 8381,3,4.3
S08382,Dangote Sugar 8382,6,4.1
S08383,Nestle Nigeria 8383,3,3.7
S08384,Flour Mills Nigeria 8384,11,4.9
S08385,Flour Mills Nigeria 8385,14,5.0
S08386,Flour Mills Nigeria 8386,9,3.8
S08387,Flour Mills Nigeria 8387,10,3.9
S08388,Nestle Nigeria 8388,4,3.9
S08389,Dufil Prima Foods 8389,8,4.0
S08390,Nestle Nigeria 8390,4,4.1
S08391,Nestle Nigeria 8391,6,4.3
S08392,Dangote Sugar 8392,6,3.9
S08393,Flour Mills Nigeria 8393,11,4.3
S08394,Dufil Prima Foods 8394,11,4.8
S08395,Flour Mills Nigeria 8395,4,4.3
S08396,Nestle Nigeria 8396,13,3.8
S08397,Flour Mills Nigeria 8397,14,4.6
S08398,Flour Mills Nigeria 8398,10,4.1
S08399,Dufil Prima Foods 8399,13,4.6
S08400,Dangote Sugar 8400,8,4.0
S08401,Nestle Nigeria 8401,4,4.0
S08402,Dufil Prima Foods 8402,4,4.3
S08403,Nestle Nigeria 8403,9,3.7
S08404,Dufil Prima Foods 8404,1,5.0
S08405,Dufil Prima Foods 8405,8,4.2
S08406,Nestle Nigeria 8406,1,4.3
S08407,Dangote Sugar 8407,3,4.4
S08408,Dangote Sugar 8408,1,4.2
S08409,Dufil Prima Foods 8409,1,4.5
S08410,Nestle Nigeria 8410,7,4.3
S08411,Flour Mills Nigeria 8411,12,4.5
S08412,Dufil Prima Foods 8412,13,3.8
S08413,Nestle Nigeria 8413,3,4.6
S08414,Flour Mills Nigeria 8414,6,4.7
S08415,Dufil Prima Foods 8415,2,3.7
S08416,Dangote Sugar 8416,12,4.4
S08417,Flour Mills Nigeria 8417,12,3.8
S08418,Nestle Nigeria 8418,9,5.0
S08419,Dufil Prima Foods 8419,11,4.2
S08420,Flour Mills Nigeria 8420,11,4.4
S08421,Flour Mills Nigeria 8421,14,4.5
S08422,Dangote Sugar 8422,14,4.4
S08423,Nestle Nigeria 8423,11,4.1
S08424,Dangote Sugar 8424,11,3.7
S08425,Dangote Sugar 8425,12,4.9
S08426,Flour Mills Nigeria 8426,14,3.8
S08427,Nestle Nigeria 8427,11,3.8
S08428,Dangote Sugar 8428,11,4.7
S08429,Nestle Nigeria 8429,2,4.5
S08430,Flour Mills Nigeria 8430,10,4.9
S08431,Flour Mills Nigeria 8431,3,4.0
S08432,Nestle Nigeria 8432,1,4.9
S08433,Dangote Sugar 8433,12,3.8
S08434,Dufil Prima Foods 8434,13,3.8
S08435,Flour Mills Nigeria 8435,7,4.0
S08436,Nestle Nigeria 8436,8,4.8
S08437,Flour Mills Nigeria 8437,2,4.1
S08438,Dangote Sugar 8438,9,4.0
S08439,Dangote Sugar 8439,7,3.8
S08440,Dangote Sugar 8440,14,4.0
S08441,Flour Mills Nigeria 8441,12,4.0
S08442,Dufil Prima Foods 8442,1,4.1
S08443,Dufil Prima Foods 8443,9,3.7
S08444,Dangote Sugar 8444,5,4.4
S08445,Dangote Sugar 8445,11,3.7
S08446,Dufil Prima Foods 8446,12,4.2
S08447,Dufil Prima Foods 8447,3,4.9
S08448,Nestle Nigeria 8448,4,4.6
S08449,Dangote Sugar 8449,12,4.7
S08450,Dufil Prima Foods 8450,2,4.3
S08451,Dangote Sugar 8451,7,3.6
S08452,Dufil Prima Foods 8452,4,3.7
S08453,Dangote Sugar 8453,4,3.5
S08454,Dufil Prima Foods 8454,7,4.6
S08455,Dufil Prima Foods 8455,8,4.8
S08456,Dangote Sugar 8456,11,3.5
S08457,Flour Mills Nigeria 8457,2,4.5
S08458,Dangote Sugar 8458,8,4.7
S08459,Dufil Prima Foods 8459,7,4.4
S08460,Dangote Sugar 8460,4,4.0
S08461,Dufil Prima Foods 8461,1,4.2
S08462,Flour Mills Nigeria 8462,3,3.9
S08463,Flour Mills Nigeria 8463,9,5.0
S08464,Dufil Prima Foods 8464,7,4.0
S08465,Nestle Nigeria 8465,1,4.7
S08466,Dangote Sugar 8466,7,3.8
S08467,Dangote Sugar 8467,13,4.2
S08468,Flour Mills Nigeria 8468,4,5.0
S08469,Flour Mills Nigeria 8469,13,4.4
S08470,Dangote Sugar 8470,11,4.8
S08471,Dufil Prima Foods 8471,2,3.6
S08472,Dangote Sugar 8472,12,4.8
S08473,Nestle Nigeria 8473,7,3.6
S08474,Dufil Prima Foods 8474,12,3.6
S08475,Flour Mills Nigeria 8475,12,4.2
S08476,Flour Mills Nigeria 8476,8,4.5
S08477,Dufil Prima Foods 8477,6,4.7
S08478,Nestle Nigeria 8478,3,4.7
S08479,Dufil Prima Foods 8479,9,3.5
S08480,Dufil Prima Foods 8480,8,4.2
S08481,Dangote Sugar 8481,14,4.3
S08482,Nestle Nigeria 8482,1,4.6
S08483,Flour Mills Nigeria 8483,7,3.8
S08484,Dufil Prima Foods 8484,9,4.9
S08485,Dangote Sugar 8485,3,4.8
S08486,Dufil Prima Foods 8486,4,4.9
S08487,Dufil Prima Foods 8487,2,4.3
S08488,Flour Mills Nigeria 8488,4,4.0
S08489,Dufil Prima Foods 8489,6,4.2
S08490,Dufil Prima Foods 8490,3,4.3
S08491,Flour Mills Nigeria 8491,11,4.6
S08492,Dangote Sugar 8492,11,3.7
S08493,Dangote Sugar 8493,14,4.2
S08494,Nestle Nigeria 8494,13,4.7
S08495,Nestle Nigeria 8495,9,3.6
S08496,Dufil Prima Foods 8496,14,4.6
S08497,Flour Mills Nigeria 8497,13,4.8
S08498,Dangote Sugar 8498,7,3.6
S08499,Dufil Prima Foods 8499,8,4.5
S08500,Flour Mills Nigeria 8500,12,4.1
S08501,Dangote Sugar 8501,2,4.3
S08502,Dangote Sugar 8502,7,3.6
S08503,Flour Mills Nigeria 8503,3,4.4
S08504,Nestle Nigeria 8504,7,4.8
S08505,Nestle Nigeria 8505,3,4.3
S08506,Nestle Nigeria 8506,10,4.2
S08507,Flour Mills Nigeria 8507,13,4.9
S08508,Flour Mills Nigeria 8508,4,4.6
S08509,Dufil Prima Foods 8509,3,4.6
S08510,Flour Mills Nigeria 8510,10,4.2
S08511,Nestle Nigeria 8511,9,4.6
S08512,Dufil Prima Foods 8512,7,4.2
S08513,Flour Mills Nigeria 8513,10,4.1
S08514,Nestle Nigeria 8514,8,4.7
S08515,Dufil Prima Foods 8515,1,3.9
S08516,Nestle Nigeria 8516,8,4.0
S08517,Flour Mills Nigeria 8517,5,3.8
S08518,Nestle Nigeria 8518,10,4.9
S08519,Dangote Sugar 8519,14,3.5
S08520,Nestle Nigeria 8520,1,4.3
S08521,Nestle Nigeria 8521,4,4.7
S08522,Flour Mills Nigeria 8522,2,3.9
S08523,Dufil Prima Foods 8523,2,4.0
S08524,Flour Mills Nigeria 8524,11,4.3
S08525,Nestle Nigeria 8525,8,3.6
S08526,Nestle Nigeria 8526,12,4.7
S08527,Dangote Sugar 8527,12,4.3
S08528,Flour Mills Nigeria 8528,4,4.1
S08529,Dangote Sugar 8529,4,4.2
S08530,Dangote Sugar 8530,6,4.2
S08531,Dufil Prima Foods 8531,7,4.7
S08532,Nestle Nigeria 8532,10,4.8
S08533,Flour Mills Nigeria 8533,9,3.6
S08534,Nestle Nigeria 8534,8,4.0
S08535,Dangote Sugar 8535,12,4.3
S08536,Nestle Nigeria 8536,8,4.2
S08537,Dangote Sugar 8537,14,4.2
S08538,Nestle Nigeria 8538,14,3.8
S08539,Flour Mills Nigeria 8539,2,4.9
S08540,Nestle Nigeria 8540,5,4.5
S08541,Dufil Prima Foods 8541,6,4.4
S08542,Dufil Prima Foods 8542,14,4.4
S08543,Dufil Prima Foods 8543,4,3.9
S08544,Flour Mills Nigeria 8544,12,3.6
S08545,Nestle Nigeria 8545,6,3.7
S08546,Dufil Prima Foods 8546,1,5.0
S08547,Dufil Prima Foods 8547,2,4.1
S08548,Flour Mills Nigeria 8548,9,4.7
S08549,Flour Mills Nigeria 8549,8,3.6
S08550,Dufil Prima Foods 8550,7,3.6
S08551,Dangote Sugar 8551,3,3.9
S08552,Flour Mills Nigeria 8552,7,4.4
S08553,Dangote Sugar 8553,6,3.9
S08554,Dangote Sugar 8554,6,4.0
S08555,Nestle Nigeria 8555,11,4.4
S08556,Dufil Prima Foods 8556,3,3.9
S08557,Dufil Prima Foods 8557,6,4.6
S08558,Dufil Prima Foods 8558,11,4.5
S08559,Nestle Nigeria 8559,11,3.6
S08560,Dangote Sugar 8560,9,3.7
S08561,Nestle Nigeria 8561,4,4.9
S08562,Nestle Nigeria 8562,6,4.5
S08563,Dufil Prima Foods 8563,9,4.1
S08564,Dangote Sugar 8564,1,4.1
S08565,Flour Mills Nigeria 8565,2,4.8
S08566,Flour Mills Nigeria 8566,7,4.0
S08567,Dufil Prima Foods 8567,6,3.6
S08568,Dangote Sugar 8568,1,3.9
S08569,Dangote Sugar 8569,6,4.3
S08570,Flour Mills Nigeria 8570,11,4.9
