inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated
I08694,P00642,W02139,3330,486,3655,2026-04-18
I08695,P08444,W06985,3809,265,1385,2026-03-13
I08696,P01080,W05111,207,271,7179,2026-05-08
I08697,P08705,W06571,1137,390,8403,2026-03-19
I08698,P05688,W00403,3338,133,2208,2026-04-04
I08699,P05633,W00597,1326,69,6979,2026-03-10
I08700,P05890,W01832,737,428,6046,2026-06-04
I08701,P03275,W07344,707,360,3517,2026-05-19
I08702,P09488,W04460,4326,133,5812,2026-04-29
I08703,P02702,W05942,2146,409,5710,2026-04-14
I08704,P09835,W07650,2349,215,2020,2026-03-14
I08705,P09172,W02443,2129,347,6845,2026-05-04
I08706,P06945,W00255,4063,130,4073,2026-04-12
I08707,P01183,W03050,2080,294,9752,2026-06-06
I08708,P07988,W09599,1631,431,8056,2026-06-03
I08709,P08148,W07073,3306,59,3341,2026-04-27
I08710,P06648,W00827,1529,420,5965,2026-04-28
I08711,P08339,W02623,2932,497,1873,2026-03-12
I08712,P01158,W04397,3775,318,2653,2026-06-01
I08713,P03376,W09942,1357,169,5018,2026-04-03
I08714,P02938,W00666,4971,447,4692,2026-05-03
I08715,P07881,W00031,2788,301,2765,2026-05-08
I08716,P07013,W03148,2620,243,8148,2026-05-25
I08717,P08689,W07106,3248,356,7065,2026-05-23
I08718,P02323,W08070,177,185,1257,2026-03-25
I08719,P05539,W02064,1737,358,4733,2026-03-17
I08720,P02619,W06925,2661,373,4363,2026-04-01
I08721,P06369,W05584,2504,291,5420,2026-05-04
I08722,P05948,W05322,3576,425,4943,2026-05-09
I08723,P04597,W01207,3176,489,7691,2026-03-28
I08724,P04171,W02049,1126,495,1292,2026-05-20
I08725,P04015,W01868,1117,324,1203,2026-03-13
I08726,P00143,W00785,4282,229,4902,2026-04-15
I08727,P00657,W00361,2295,261,3791,2026-05-15
I08728,P07389,W08066,3128,136,2102,2026-05-13
I08729,P07231,W09675,3997,196,4201,2026-05-22
I08730,P08549,W06807,4929,428,7685,2026-05-21
I08731,P02783,W04773,1232,194,3625,2026-03-28
I08732,P02344,W00078,766,291,6195,2026-05-30
I08733,P09352,W08597,2485,439,8698,2026-04-04
I08734,P06048,W01439,263,370,9253,2026-03-18
I08735,P04645,W06971,1477,225,4834,2026-03-21
I08736,P01665,W00978,630,283,1532,2026-04-26
I08737,P01220,W05058,1266,146,5708,2026-04-14
I08738,P03918,W01217,4315,160,8425,2026-05-13
I08739,P00948,W03994,2168,187,8871,2026-03-30
I08740,P03913,W06635,3911,397,8890,2026-05-03
I08741,P07117,W02724,2749,470,3381,2026-03-24
I08742,P08841,W08844,839,390,7556,2026-05-17
I08743,P02388,W01575,257,175,8635,2026-04-15
I08744,P08374,W07248,2536,125,6017,2026-03-28
I08745,P08580,W03976,4954,276,1210,2026-03-20
I08746,P04531,W03149,4145,373,7003,2026-05-07
I08747,P09413,W04998,96,256,4897,2026-04-19
I08748,P09925,W02977,4219,439,5504,2026-05-07
I08749,P00265,W06889,1172,448,6265,2026-04-03
I08750,P01853,W05672,4420,194,9105,2026-04-01
I08751,P06157,W06710,3468,256,6283,2026-04-23
I08752,P05292,W04787,2410,417,2680,2026-04-11
I08753,P03897,W00703,325,325,6446,2026-03-29
I08754,P06504,W00548,2444,379,6496,2026-04-17
I08755,P04608,W04682,4060,471,8715,2026-03-29
I08756,P08726,W02199,1858,299,5403,2026-05-28
I08757,P01459,W01236,1548,470,6546,2026-03-27
I08758,P08034,W09932,3565,474,8981,2026-05-31
I08759,P03316,W06844,1978,292,4113,2026-03-31
I08760,P09774,W09294,1801,219,6648,2026-05-24
I08761,P05135,W04358,2152,478,7629,2026-05-23
I08762,P00770,W03145,1065,75,6047,2026-06-04
I08763,P05054,W04012,452,195,4720,2026-03-20
I08764,P03428,W00952,2637,148,7899,2026-05-13
I08765,P09522,W02371,1477,450,1166,2026-05-22
I08766,P00278,W03056,2742,334,3350,2026-03-23
I08767,P02682,W01263,2592,136,8566,2026-05-13
I08768,P00951,W01197,146,317,2319,2026-04-09
I08769,P06076,W05973,4527,448,8080,2026-06-06
I08770,P06853,W01207,2463,79,2369,2026-06-04
I08771,P05114,W08006,2358,70,5882,2026-04-08
I08772,P02658,W06897,962,69,4526,2026-06-01
I08773,P04361,W01845,4762,132,9884,2026-05-16
I08774,P05446,W00195,2620,99,1060,2026-04-11
I08775,P03878,W08860,569,164,4460,2026-04-11
I08776,P06380,W08994,2655,103,4662,2026-06-04
I08777,P01543,W08867,2146,138,6294,2026-05-06
I08778,P06517,W02572,4559,366,2638,2026-04-27
I08779,P01669,W06958,2153,140,7268,2026-05-08
I08780,P00055,W07117,1106,228,2069,2026-05-04
I08781,P07966,W08021,3337,363,9409,2026-05-08
I08782,P09633,W07872,484,334,4961,2026-04-03
I08783,P06705,W09284,3153,69,5660,2026-04-19
I08784,P02678,W06843,2284,469,5308,2026-03-11
I08785,P06583,W00912,4368,375,9499,2026-04-08
I08786,P08280,W07757,2546,290,7630,2026-05-30
I08787,P03047,W07258,3948,197,3460,2026-05-24
I08788,P05635,W04662,247,257,2338,2026-06-06
I08789,P03660,W09015,2450,153,1178,2026-05-30
I08790,P01015,W02380,3911,172,2963,2026-04-21
I08791,P01991,W07897,4375,274,1037,2026-03-14
I08792,P00994,W09432,1015,62,7623,2026-05-14
I08793,P00914,W03024,4197,145,6480,2026-03-17
I08794,P01823,W04674,292,177,7211,2026-03-18
I08795,P05010,W08858,531,304,9444,2026-05-05
I08796,P05630,W05858,2789,165,8178,2026-05-03
I08797,P08001,W00324,2466,168,2405,2026-03-24
I08798,P05335,W02736,745,414,1138,2026-04-07
I08799,P00245,W01502,1509,352,1612,2026-04-16
I08800,P08088,W09651,636,175,6004,2026-04-02
I08801,P06090,W00581,266,298,7392,2026-06-02
I08802,P03512,W01257,4123,334,3462,2026-05-14
I08803,P08689,W03007,2405,268,2809,2026-06-03
I08804,P07430,W03844,2203,357,1102,2026-03-28
I08805,P09500,W04321,332,349,6582,2026-04-08
I08806,P04844,W01652,3691,484,1675,2026-05-25
I08807,P02457,W09593,4857,286,4543,2026-04-06
I08808,P06420,W09622,1099,424,7354,2026-04-25
I08809,P07883,W05028,4444,354,4430,2026-04-28
I08810,P08027,W08281,905,108,3174,2026-03-24
I08811,P02795,W01067,4574,212,1103,2026-04-21
I08812,P03445,W05792,44,194,6810,2026-04-24
I08813,P02879,W08630,2983,159,6762,2026-06-02
I08814,P09044,W02423,408,359,8265,2026-04-28
I08815,P05782,W01147,4335,243,5595,2026-03-22
I08816,P02046,W09985,85,127,2433,2026-06-03
I08817,P00266,W03495,1282,228,4747,2026-05-05
I08818,P06978,W05045,3194,464,3102,2026-05-10
I08819,P05422,W01577,1406,97,3610,2026-04-19
I08820,P04717,W07493,4297,294,7704,2026-04-07
I08821,P05690,W07701,2059,91,8804,2026-05-20
I08822,P08357,W01685,2616,388,2711,2026-05-01
I08823,P08762,W08411,2834,283,6644,2026-03-14
I08824,P07367,W07146,3415,142,1842,2026-04-10
I08825,P08811,W07701,2616,362,9320,2026-04-08
I08826,P06429,W04882,4054,269,2252,2026-03-28
I08827,P02661,W00953,4541,301,9004,2026-03-31
I08828,P08455,W04093,1183,423,1297,2026-05-14
I08829,P09351,W06217,1770,248,1197,2026-03-18
I08830,P07570,W04988,1857,317,8463,2026-04-19
I08831,P06486,W08858,882,57,9830,2026-04-10
I08832,P03001,W06128,4185,71,2706,2026-04-19
I08833,P07179,W05009,2839,394,9810,2026-03-11
I08834,P01331,W09551,255,434,4522,2026-03-28
I08835,P02736,W07432,2212,64,9972,2026-05-17
I08836,P05572,W09657,3576,284,3934,2026-03-16
I08837,P06458,W02295,672,123,9543,2026-03-20
I08838,P08919,W01621,2817,354,2271,2026-05-14
I08839,P01957,W06337,2805,322,5332,2026-05-08
I08840,P05773,W06292,1259,478,4096,2026-03-26
I08841,P01711,W02393,907,324,2086,2026-06-04
I08842,P04706,W05556,4310,328,7532,2026-05-07
I08843,P09117,W04994,1211,176,4658,2026-03-23
I08844,P02337,W02803,1156,57,8654,2026-04-15
I08845,P04324,W01503,2041,51,7674,2026-06-05
I08846,P07811,W00975,702,165,3910,2026-05-18
I08847,P01397,W05359,4353,407,2705,2026-05-16
I08848,P05015,W06198,1718,186,7731,2026-05-28
I08849,P03716,W09883,1947,51,4035,2026-05-27
I08850,P06075,W03844,1258,83,7954,2026-04-13
I08851,P07751,W01510,4289,255,7144,2026-05-15
I08852,P04096,W02517,4635,465,5609,2026-05-08
I08853,P04244,W06757,1095,324,8578,2026-04-21
I08854,P08487,W01641,1676,382,3182,2026-05-12
I08855,P07569,W00214,2434,318,2256,2026-04-02
I08856,P00879,W02551,3021,347,2318,2026-03-10
I08857,P09358,W05016,4938,485,2291,2026-05-13
I08858,P05563,W01984,3525,312,8559,2026-05-12
I08859,P08759,W02258,558,402,3598,2026-05-08
I08860,P06938,W07385,438,189,7325,2026-04-08
I08861,P03763,W08029,2998,375,4422,2026-03-15
I08862,P08332,W09215,1145,421,1443,2026-03-29
I08863,P09895,W06172,2463,51,3431,2026-04-12
I08864,P02995,W01687,3110,172,8396,2026-04-24
I08865,P02652,W01131,305,282,1648,2026-04-29
I08866,P07431,W08720,452,374,8095,2026-04-16
I08867,P07637,W06996,3923,78,2418,2026-05-02
I08868,P04762,W07478,449,164,9064,2026-04-12
I08869,P00525,W07002,1978,60,6257,2026-04-16
I08870,P01778,W03875,2488,154,1451,2026-03-30
I08871,P08108,W08534,1256,467,9091,2026-03-30
I08872,P09524,W01903,1822,169,4507,2026-04-06
I08873,P04340,W06521,1646,168,1951,2026-04-26
I08874,P06599,W01129,1954,313,5012,2026-04-23
I08875,P03231,W04660,1369,294,1937,2026-03-28
I08876,P09935,W08320,210,427,9159,2026-05-23
I08877,P07755,W04412,4305,237,5374,2026-05-26
I08878,P01381,W02220,1864,130,9924,2026-03-23
I08879,P01318,W08320,979,236,2783,2026-03-13
I08880,P00614,W03939,4452,302,7752,2026-03-31
I08881,P09050,W09163,4340,93,5331,2026-03-12
I08882,P01462,W00128,799,216,1198,2026-04-19
I08883,P06606,W03438,848,355,5180,2026-05-17
I08884,P02786,W06266,3111,467,9492,2026-04-16
I08885,P09224,W06113,2830,286,9444,2026-04-23
I08886,P06812,W04262,2541,394,6863,2026-05-11
I08887,P00317,W01400,4749,284,8683,2026-03-22
I08888,P02911,W05879,3879,112,1089,2026-05-29
I08889,P09921,W07611,2499,388,8510,2026-05-09
I08890,P08453,W05544,2729,287,2308,2026-04-20
I08891,P06752,W03873,3621,56,4908,2026-04-20
I08892,P02714,W07426,3157,250,6738,2026-04-16
I08893,P06736,W04136,1045,498,4908,2026-03-12
I08894,P09967,W08563,3986,265,5423,2026-05-07
I08895,P04287,W08410,3002,142,3450,2026-04-21
I08896,P04127,W06162,856,65,9127,2026-03-22
I08897,P09066,W04648,1184,208,1571,2026-04-17
I08898,P03504,W02816,3931,286,9301,2026-03-17
I08899,P07560,W07617,489,399,8908,2026-05-02
I08900,P09019,W02352,2809,440,5944,2026-05-14
I08901,P09593,W05571,4508,206,4226,2026-06-06
I08902,P02305,W05676,1654,399,3425,2026-04-08
I08903,P05946,W00897,1922,169,9720,2026-04-25
I08904,P06072,W08528,3388,81,2349,2026-04-25
I08905,P04772,W09763,4664,270,4951,2026-03-25
I08906,P07617,W05127,464,335,8905,2026-03-17
I08907,P01266,W08586,3842,395,2057,2026-03-19
I08908,P03823,W06389,2203,398,4745,2026-04-23
I08909,P01413,W09719,2231,123,1777,2026-04-22
I08910,P09305,W09956,4314,88,6187,2026-04-02
I08911,P02106,W08048,494,239,3362,2026-04-19
I08912,P04644,W07263,2484,478,4262,2026-03-25
I08913,P07328,W01289,3306,211,6779,2026-03-15
I08914,P02216,W04682,2132,448,3795,2026-03-13
I08915,P05990,W00035,642,74,1300,2026-03-25
I08916,P09609,W05636,4813,474,7358,2026-05-26
I08917,P08190,W03254,651,419,2957,2026-05-16
I08918,P03110,W06385,2309,437,7075,2026-03-23
I08919,P03310,W06507,3176,499,1782,2026-04-03
I08920,P00648,W01043,2175,313,3955,2026-06-05
I08921,P06836,W09103,3541,191,6264,2026-04-16
I08922,P04947,W00118,3396,66,8474,2026-04-09
I08923,P03185,W06766,98,367,6570,2026-04-23
I08924,P06553,W07414,4199,99,5067,2026-05-09
I08925,P07080,W03265,4712,350,2843,2026-06-01
I08926,P04461,W07845,4358,343,4825,2026-05-11
I08927,P08244,W00918,804,210,6950,2026-04-30
I08928,P04264,W04128,1094,127,9693,2026-04-10
I08929,P01956,W09470,4826,96,9724,2026-04-05
I08930,P00977,W09653,2223,343,2147,2026-03-25
I08931,P05493,W03534,4400,446,2788,2026-04-11
I08932,P09170,W00198,1332,483,1684,2026-06-06
I08933,P01221,W07070,1131,115,2638,2026-06-07
I08934,P08677,W03823,4363,446,2635,2026-04-07
I08935,P02844,W00975,27,155,1000,2026-03-10
I08936,P03197,W08882,3488,212,4130,2026-04-13
I08937,P02719,W09162,3365,210,4716,2026-06-02
I08938,P09840,W03125,810,129,6073,2026-04-15
I08939,P01442,W01561,2299,334,9206,2026-05-12
I08940,P08646,W09259,4766,329,9541,2026-05-14
I08941,P09552,W09691,1757,176,2851,2026-06-05
I08942,P04058,W09091,3561,195,4424,2026-04-29
I08943,P04245,W00314,4251,168,4482,2026-06-01
I08944,P01850,W04432,4946,431,9644,2026-04-13
I08945,P05785,W05423,3620,451,2625,2026-03-16
I08946,P05293,W01418,4536,433,8244,2026-04-20
I08947,P01753,W03699,3895,71,9498,2026-03-24
I08948,P08980,W08489,3353,360,3791,2026-05-21
I08949,P00602,W03028,3875,226,1154,2026-05-21
I08950,P05304,W03469,1717,417,7698,2026-03-22
I08951,P01008,W07214,1727,115,7751,2026-05-28
I08952,P02273,W09843,4471,269,7713,2026-05-16
I08953,P09923,W09904,3435,219,9870,2026-06-03
I08954,P00489,W08878,2615,179,8666,2026-04-03
I08955,P02249,W07039,3547,119,5677,2026-06-03
I08956,P05741,W06529,3885,308,1303,2026-04-22
I08957,P02353,W03012,632,104,7439,2026-03-24
I08958,P01897,W06298,3357,437,5478,2026-03-31
I08959,P01449,W00473,4095,395,6363,2026-05-24
I08960,P08540,W08349,2056,157,4505,2026-04-13
I08961,P07616,W03930,4469,171,4023,2026-04-01
I08962,P02495,W00554,1134,51,1237,2026-04-22
I08963,P04020,W07382,4167,448,8865,2026-03-13
I08964,P04316,W02011,1592,322,6116,2026-06-03
I08965,P08733,W02788,4103,74,8934,2026-05-03
I08966,P04072,W06889,2139,429,6687,2026-05-29
I08967,P01525,W01896,2380,151,9464,2026-04-29
I08968,P06817,W07392,3519,243,6714,2026-04-30
I08969,P01655,W09032,2092,178,9891,2026-05-16
I08970,P05263,W05844,1103,121,1964,2026-04-16
I08971,P06993,W02312,206,199,8288,2026-04-29
I08972,P07354,W02273,3085,272,2469,2026-04-17
I08973,P08006,W08479,3402,196,1228,2026-05-05
I08974,P08304,W05136,4448,53,6709,2026-05-31
I08975,P07335,W07254,695,230,8866,2026-03-30
I08976,P05202,W07803,4595,382,7013,2026-03-11
I08977,P04394,W01936,864,372,9920,2026-03-20
I08978,P07550,W04884,434,410,7547,2026-05-15
I08979,P00317,W01864,4991,381,4801,2026-03-13
I08980,P06752,W03746,2710,463,3239,2026-04-20
I08981,P02967,W04010,3070,496,3610,2026-05-06
I08982,P05862,W05348,775,479,4408,2026-04-19
I08983,P09103,W07533,1150,263,7543,2026-05-05
I08984,P06430,W04760,3052,295,5051,2026-05-16
I08985,P05386,W08757,2290,435,7001,2026-04-23
I08986,P03877,W00056,730,344,2176,2026-03-21
I08987,P03624,W06708,1753,168,2586,2026-03-16
I08988,P06711,W07486,4765,182,8565,2026-04-24
I08989,P08126,W00017,3709,253,4219,2026-06-02
I08990,P06354,W06274,3274,315,5618,2026-04-15
I08991,P06619,W05720,946,353,3693,2026-05-20
I08992,P02667,W03013,538,491,6947,2026-04-18
I08993,P07625,W05115,4371,114,7276,2026-03-13
I08994,P02351,W08504,4877,367,4650,2026-03-14
I08995,P05829,W08915,1073,337,2600,2026-03-11
I08996,P01976,W08397,3744,122,3747,2026-05-16
I08997,P03213,W04605,4566,435,6509,2026-05-29
I08998,P01325,W07361,591,94,9297,2026-05-29
I08999,P07554,W04227,1935,258,5098,2026-05-19
I09000,P04445,W02685,453,332,7645,2026-03-13
I09001,P06112,W01473,3317,282,6547,2026-05-13
I09002,P07361,W00465,4469,76,2298,2026-05-01
I09003,P00580,W05193,4933,255,3644,2026-04-30
I09004,P06063,W09869,292,70,7997,2026-05-01
I09005,P04802,W07201,870,410,6622,2026-05-15
I09006,P00029,W05728,2516,454,5392,2026-04-25
I09007,P01286,W01018,3630,345,1555,2026-05-17
I09008,P03094,W05842,2387,387,3973,2026-03-24
I09009,P01266,W07591,4035,113,7233,2026-05-12
I09010,P05700,W06038,4556,495,8477,2026-03-27
I09011,P06375,W00002,2185,320,7726,2026-05-23
I09012,P02530,W06354,2477,145,2059,2026-05-18
I09013,P01751,W04865,1157,133,6337,2026-05-14
I09014,P09677,W05015,550,383,3563,2026-05-31
I09015,P03412,W00331,2182,468,8591,2026-04-01
I09016,P03959,W04108,3192,54,4279,2026-04-28
I09017,P06545,W07196,3393,215,6111,2026-05-08
I09018,P05759,W04085,2522,453,3465,2026-05-07
I09019,P08272,W00467,181,487,3930,2026-05-16
I09020,P07542,W01918,2479,252,8011,2026-04-13
I09021,P05544,W07929,2657,323,9307,2026-05-06
I09022,P01870,W01994,228,494,4618,2026-04-29
I09023,P08031,W01204,4699,130,6043,2026-03-18
I09024,P04354,W02907,3321,454,4979,2026-05-30
I09025,P08554,W00016,699,282,1916,2026-05-21
I09026,P06624,W05341,3532,283,2551,2026-06-06
I09027,P01669,W01308,3081,458,9627,2026-05-06
I09028,P07760,W00604,1883,437,7218,2026-05-06
I09029,P00027,W07024,1100,372,2833,2026-05-15
I09030,P01562,W08077,3196,284,9045,2026-05-03
I09031,P08205,W00792,150,220,4651,2026-04-12
I09032,P02047,W03101,2290,209,5842,2026-04-01
I09033,P04480,W01981,3218,406,3807,2026-05-18
I09034,P02571,W09169,4422,412,2501,2026-03-17
I09035,P06727,W06011,4715,270,1855,2026-04-26
I09036,P05554,W04860,2013,409,8882,2026-05-15
I09037,P07991,W00974,2520,218,6795,2026-05-16
I09038,P00045,W09809,3137,481,5801,2026-03-25
I09039,P02241,W03280,1229,242,6284,2026-05-18
I09040,P04040,W04926,4175,427,9505,2026-05-15
I09041,P08182,W06128,4293,236,4197,2026-05-19
I09042,P04309,W01312,3034,138,5912,2026-04-29
I09043,P09078,W01235,3465,485,1795,2026-04-10
I09044,P04879,W02041,4127,319,5377,2026-05-25
I09045,P08752,W03906,4104,468,3152,2026-04-02
I09046,P00465,W06610,826,278,7749,2026-05-28
I09047,P00661,W05233,1597,471,4151,2026-05-31
I09048,P06110,W00133,4218,383,3699,2026-04-27
I09049,P03035,W01757,1128,195,7124,2026-05-10
I09050,P02965,W06501,2735,187,5240,2026-04-20
I09051,P05016,W02418,130,474,6482,2026-03-23
I09052,P06590,W08186,316,451,7790,2026-04-14
I09053,P02512,W05086,3449,446,6285,2026-06-06
I09054,P01640,W04450,3476,299,4369,2026-04-05
I09055,P09058,W08921,2778,410,7808,2026-04-25
I09056,P08944,W06492,3592,357,2123,2026-04-22
I09057,P04199,W09087,3163,166,6968,2026-04-25
I09058,P06693,W02775,1867,453,1639,2026-05-04
I09059,P00124,W04279,1441,167,6410,2026-06-01
I09060,P01863,W02559,379,257,3862,2026-04-06
I09061,P07472,W05038,4622,240,8356,2026-03-23
I09062,P08646,W02663,71,136,8462,2026-04-08
I09063,P01524,W01473,2037,184,3969,2026-03-19
I09064,P06951,W03724,616,155,7815,2026-05-21
I09065,P02549,W00976,4104,135,9501,2026-03-27
I09066,P06839,W00209,2771,182,8625,2026-03-10
I09067,P02083,W02607,1233,462,8465,2026-04-12
I09068,P07587,W08186,1289,430,7164,2026-03-26
I09069,P03565,W04739,4444,140,8901,2026-04-16
I09070,P07968,W06175,2516,423,1346,2026-04-07
I09071,P04455,W07044,4664,467,7033,2026-03-12
I09072,P06026,W07516,839,198,7506,2026-03-25
I09073,P03515,W08441,2169,395,4581,2026-05-18
I09074,P00170,W07361,2889,278,9525,2026-05-22
I09075,P00105,W06787,1679,90,8832,2026-04-26
I09076,P09018,W09937,3951,320,4604,2026-05-30
I09077,P05439,W07062,1633,344,3689,2026-06-01
I09078,P04810,W02285,4790,379,2058,2026-05-23
I09079,P03623,W08451,4075,390,5872,2026-04-20
I09080,P01563,W01661,3249,234,7438,2026-03-25
I09081,P00382,W08365,358,452,6605,2026-05-05
I09082,P01992,W00195,2454,348,2224,2026-03-17
I09083,P03603,W01943,1530,469,7354,2026-04-22
I09084,P07593,W07095,588,434,3693,2026-03-29
I09085,P09570,W08166,2874,411,5437,2026-06-04
I09086,P04066,W06719,1083,53,4680,2026-04-25
I09087,P06564,W03411,2925,457,7991,2026-05-06
I09088,P05425,W04329,1214,118,5566,2026-05-31
I09089,P09235,W00513,2620,57,7717,2026-05-27
I09090,P01000,W00792,1162,252,6866,2026-04-02
I09091,P01636,W02370,819,134,4409,2026-03-31
I09092,P00648,W08953,341,422,2489,2026-05-27
I09093,P09950,W06817,4654,402,9221,2026-04-08
I09094,P08886,W01425,1645,497,8048,2026-05-28
I09095,P06243,W05173,1190,436,3506,2026-03-24
I09096,P09053,W03761,3757,445,7621,2026-04-19
I09097,P09230,W02563,3955,63,3282,2026-04-09
I09098,P09635,W07208,836,91,7902,2026-03-31
I09099,P08852,W07866,1071,359,7643,2026-03-12
I09100,P00903,W03491,1848,124,9964,2026-03-26
I09101,P07573,W04752,3328,121,3047,2026-04-27
I09102,P07692,W02727,3635,472,2121,2026-04-25
I09103,P04635,W00146,642,248,9511,2026-05-17
I09104,P00876,W01673,1631,330,1260,2026-05-10
I09105,P07263,W06464,3940,410,1667,2026-06-05
I09106,P01833,W06925,3976,113,1425,2026-03-10
I09107,P00791,W07811,388,387,7002,2026-05-15
I09108,P05069,W03270,4225,453,3653,2026-04-17
I09109,P08734,W05922,4792,483,5764,2026-04-04
I09110,P01591,W03038,1465,430,8505,2026-03-21
I09111,P00579,W09396,2864,496,8450,2026-03-11
I09112,P08815,W07172,1593,180,7403,2026-03-10
I09113,P05964,W05766,2560,197,4627,2026-04-19
I09114,P04588,W01458,2940,109,6985,2026-05-02
I09115,P08146,W09423,2059,149,9268,2026-06-07
I09116,P09514,W03931,4355,409,7769,2026-03-15
I09117,P04718,W06399,2633,432,3089,2026-05-19
I09118,P04609,W08802,3712,77,4120,2026-04-10
I09119,P05258,W04345,1525,471,4625,2026-04-13
I09120,P09011,W02469,1396,96,9173,2026-03-13
I09121,P02157,W01143,4362,153,7207,2026-05-30
I09122,P00171,W09838,4384,289,9320,2026-03-23
I09123,P03363,W06596,4520,151,4529,2026-04-09
I09124,P05049,W08691,2695,70,1969,2026-04-29
I09125,P00834,W04426,4188,158,6600,2026-03-31
I09126,P00395,W05426,3025,424,4917,2026-04-24
I09127,P06781,W04290,2656,286,1808,2026-03-27
I09128,P02108,W02025,392,339,6293,2026-05-25
I09129,P08809,W02629,311,470,5007,2026-04-01
I09130,P00697,W06676,1087,410,1242,2026-04-11
I09131,P00697,W02454,2788,439,8805,2026-04-26
I09132,P03705,W02618,4679,110,3695,2026-03-11
I09133,P05262,W07018,1256,343,9478,2026-03-14
I09134,P06502,W00584,2564,316,7789,2026-03-10
I09135,P00959,W04073,1324,331,2137,2026-03-27
I09136,P07355,W00161,4958,461,5390,2026-04-14
I09137,P02541,W09292,4848,103,7509,2026-03-31
I09138,P09827,W04221,2228,338,6779,2026-03-29
I09139,P01468,W06741,2160,349,1543,2026-03-24
I09140,P03322,W06108,3910,396,3981,2026-03-18
I09141,P09206,W08913,2241,207,1292,2026-04-09
I09142,P06672,W01235,4940,84,8385,2026-04-08
I09143,P08923,W08291,1604,304,5577,2026-03-29
I09144,P09623,W07778,2895,219,1159,2026-06-01
I09145,P06244,W04383,3113,181,9706,2026-06-05
I09146,P06518,W05456,3873,317,4932,2026-05-11
I09147,P04121,W06465,2860,430,6166,2026-05-17
I09148,P02050,W08444,3939,97,2019,2026-05-29
I09149,P04692,W03348,2168,404,6924,2026-04-18
I09150,P00790,W00358,1253,68,5937,2026-04-23
I09151,P05362,W09808,3081,104,6323,2026-05-12
I09152,P01107,W07637,3501,70,3653,2026-05-04
I09153,P09167,W09345,3545,126,5540,2026-05-08
I09154,P03626,W05298,795,302,3366,2026-06-03
I09155,P04729,W07158,3611,138,3455,2026-04-13
I09156,P01179,W06071,3227,78,7677,2026-05-08
I09157,P05894,W05140,2769,491,6666,2026-06-02
I09158,P03173,W09816,263,260,5422,2026-04-02
