inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated,unit_price_ngn,inventory_value
I07953,P05559,W04222,1469,421,4202,2026-05-27,3856.26,5664845.94
I07954,P05021,W02338,3653,269,3978,2026-04-30,12605.24,46046941.72
I07955,P08236,W02114,3250,232,1270,2026-03-31,19501.03,63378347.49999999
I07956,P09613,W05672,1569,371,8028,2026-05-21,12231.83,19191741.27
I07957,P05198,W00716,648,240,4805,2026-04-23,24317.15,15757513.200000001
I07958,P01859,W07909,4949,81,2993,2026-04-18,3713.35,18377369.15
I07959,P04285,W01915,2421,400,9986,2026-05-21,18632.46,45109185.66
I07960,P03166,W09080,676,66,6332,2026-05-27,12134.8,8203124.8
I07961,P07066,W02388,1984,450,2526,2026-03-14,12672.03,25141307.52
I07962,P02034,W00740,4071,189,6842,2026-04-25,23825.6,96994017.6
I07963,P02845,W02002,2982,284,8140,2026-04-14,11836.42,35296204.44
I07964,P05816,W03673,271,289,7268,2026-05-14,21926.83,5942170.930000001
I07965,P07229,W09098,3857,464,9803,2026-05-11,6667.4,25716161.799999997
I07966,P05629,W05323,1672,486,4449,2026-04-14,9188.59,15363322.48
I07967,P02888,W02188,3197,412,3469,2026-06-03,23951.6,76573265.19999999
I07968,P08058,W03837,3264,403,6309,2026-04-19,24043.48,78477918.72
I07969,P05853,W01661,2003,493,8449,2026-04-28,7328.01,14678004.030000001
I07970,P09761,W07201,3269,444,8796,2026-04-18,4570.39,14940604.91
I07971,P05649,W00250,1431,182,2224,2026-05-01,4115.94,5889910.14
I07972,P09160,W05367,727,350,3433,2026-05-28,10232.22,7438823.9399999995
I07973,P08788,W08561,55,475,3829,2026-04-09,13373.08,735519.4
I07974,P06790,W00680,9,238,4341,2026-03-31,24449.65,220046.85
I07975,P02989,W07129,2670,292,6074,2026-03-23,22684.08,60566493.6
I07976,P05884,W09829,790,257,5637,2026-05-09,21886.26,17290145.4
I07977,P05128,W04522,953,269,4054,2026-04-13,11468.36,10929347.08
I07978,P03803,W04310,2041,114,3044,2026-05-22,17973.08,36683056.28
I07979,P08018,W07830,2279,128,7318,2026-03-20,6582.69,15001950.51
I07980,P05413,W06055,2811,426,7163,2026-03-12,6973.93,19603717.23
I07981,P08514,W07963,2195,333,7359,2026-04-24,10768.98,23637911.099999998
I07982,P09005,W00072,1747,207,6780,2026-05-19,9637.13,16836066.11
I07983,P01005,W08608,2050,396,6442,2026-05-12,13681.79,28047669.5
I07984,P08000,W03282,1863,245,8309,2026-03-24,250.16,466048.08
I07985,P07280,W07040,4980,341,7441,2026-04-23,14869.95,74052351.0
I07986,P03143,W03285,4799,195,6282,2026-05-27,17841.86,85623086.14
I07987,P02970,W00096,4040,367,3410,2026-03-10,11976.82,48386352.8
I07988,P06960,W00433,866,225,8910,2026-05-03,14376.9,12450395.4
I07989,P02460,W03809,1957,347,9343,2026-04-27,20530.82,40178814.74
I07990,P00304,W02012,1875,438,5518,2026-05-08,16101.24,30189825.0
I07991,P00510,W01153,612,238,2771,2026-04-07,11554.97,7071641.64
I07992,P02680,W01014,627,258,5981,2026-03-30,5690.43,3567899.6100000003
I07993,P06376,W01528,1603,178,5993,2026-05-05,1587.18,2544249.54
I07994,P07440,W08184,823,239,1796,2026-04-08,20840.27,17151542.21
I07995,P06664,W04600,367,458,8376,2026-03-16,22500.59,8257716.53
I07996,P04525,W01694,2783,208,6692,2026-05-17,9484.17,26394445.11
I07997,P04681,W07713,4621,229,3504,2026-03-20,20854.02,96366426.42
I07998,P05594,W01239,243,489,2042,2026-03-21,16789.45,4079836.35
I07999,P07315,W01737,145,457,2689,2026-05-06,19356.16,2806643.2
I08000,P02483,W03006,2565,124,5599,2026-05-21,10891.29,27936158.85
I08001,P01398,W03598,3402,402,1926,2026-04-11,8911.48,30316854.959999997
I08002,P01135,W04173,2999,271,3819,2026-06-04,11407.28,34210432.72
I08003,P07521,W06660,2177,76,1704,2026-03-25,15189.0,33066453.0
I08004,P07025,W03438,2193,50,6220,2026-04-21,19050.16,41777000.88
I08005,P00424,W09593,2990,292,7551,2026-03-26,17319.2,51784408.0
I08006,P01201,W00389,3425,228,4086,2026-05-06,19305.12,66120036.0
I08007,P05699,W00082,3588,362,8001,2026-05-02,12094.01,43393307.88
I08008,P00728,W03917,3094,287,4817,2026-03-22,16581.15,51302078.1
I08009,P00458,W03250,2013,154,7879,2026-04-19,2493.11,5018630.430000001
I08010,P04755,W02816,2114,458,7094,2026-05-17,16607.34,35107916.76
I08011,P09377,W02734,1564,333,4758,2026-03-28,11878.91,18578615.24
I08012,P05969,W08672,389,260,1671,2026-03-15,4015.3,1561951.7000000002
I08013,P05055,W09611,1923,233,3796,2026-04-19,7698.61,14804427.03
I08014,P03177,W04782,2310,274,8624,2026-04-07,11941.06,27583848.599999998
I08015,P09065,W04799,473,157,2974,2026-03-12,10646.08,5035595.84
I08016,P07692,W06015,3026,472,3853,2026-03-22,11719.85,35464266.1
I08017,P03219,W06762,4785,116,2550,2026-05-29,19568.99,93637617.15
I08018,P09118,W08877,2366,64,6563,2026-05-03,11695.7,27672026.200000003
I08019,P00383,W04229,1736,206,6241,2026-03-27,3598.5,6246996.0
I08020,P00182,W07716,3012,218,1271,2026-03-30,21658.46,65235281.519999996
I08021,P02681,W04238,2526,335,5446,2026-04-03,14104.63,35628295.379999995
I08022,P03112,W04635,2605,394,8436,2026-06-02,6044.92,15747016.6
I08023,P01807,W06519,4191,229,1433,2026-03-19,24674.41,103410452.31
I08024,P04856,W09256,1980,352,5208,2026-04-08,953.84,1888603.2
I08025,P01015,W06462,3953,431,4364,2026-04-10,5673.93,22429045.290000003
I08026,P05013,W05027,2819,406,8371,2026-03-21,5635.55,15886615.450000001
I08027,P03160,W05806,4106,313,5963,2026-05-06,4391.76,18032566.560000002
I08028,P09158,W07324,2911,60,8902,2026-03-16,11411.2,33218003.200000003
I08029,P03741,W09107,3543,195,3458,2026-03-31,12524.24,44373382.32
I08030,P05587,W04926,2995,392,6105,2026-06-07,21415.59,64139692.05
I08031,P09210,W09368,2303,243,6437,2026-04-10,13485.93,31058096.79
I08032,P00160,W03170,3043,251,7863,2026-05-27,11823.71,35979549.529999994
I08033,P09217,W06213,737,304,2416,2026-06-05,5366.41,3955044.17
I08034,P08127,W03766,2005,387,7888,2026-04-06,1291.01,2588475.05
I08035,P07898,W07158,3825,191,8739,2026-04-15,3976.14,15208735.5
I08036,P04891,W02357,1508,219,5309,2026-04-21,21106.22,31828179.76
I08037,P03646,W03861,2910,284,8817,2026-04-05,14366.01,41805089.1
I08038,P04292,W06006,2025,349,8240,2026-03-15,2502.51,5067582.75
I08039,P07168,W08541,3245,206,9533,2026-04-17,22300.46,72364992.7
I08040,P09373,W02534,640,352,2022,2026-04-13,1396.46,893734.4
I08041,P09673,W01121,2125,86,5037,2026-04-19,16846.88,35799620.0
I08042,P05362,W08922,1549,254,6513,2026-04-14,4864.65,7535342.85
I08043,P07240,W09942,296,421,2240,2026-04-27,8017.02,2373037.92
I08044,P06702,W00483,2668,263,2603,2026-05-28,18679.1,49835838.8
I08045,P10000,W05007,2810,300,6739,2026-05-27,11698.54,32872897.400000002
I08046,P01678,W00895,3742,345,2226,2026-03-23,5338.55,19976854.1
I08047,P06032,W08526,108,366,4616,2026-06-05,20804.32,2246866.56
I08048,P05460,W08735,2812,157,9675,2026-05-26,21229.96,59698647.519999996
I08049,P01522,W06237,797,469,3903,2026-03-17,716.01,570659.97
I08050,P07510,W07301,4662,125,2089,2026-04-10,13702.5,63881055.0
I08051,P05411,W07631,3649,222,2843,2026-03-18,12674.37,46248776.13
I08052,P00015,W09169,2389,385,9908,2026-05-11,17178.43,41039269.27
I08053,P08713,W07527,4187,346,9215,2026-03-16,17998.55,75359928.85
I08054,P07646,W00185,4198,227,3553,2026-04-23,12610.14,52937367.72
I08055,P09030,W06462,2018,293,6015,2026-06-01,17227.2,34764489.6
I08056,P06594,W04815,1020,460,7182,2026-03-26,5850.73,5967744.6
I08057,P09804,W01339,3266,134,6205,2026-04-19,2064.8,6743636.800000001
I08058,P04732,W06097,2181,177,7486,2026-03-30,5802.08,12654336.48
I08059,P00212,W06456,4433,176,9141,2026-05-19,24079.75,106745531.75
I08060,P01863,W09998,4227,389,4531,2026-03-26,23516.94,99406105.38
I08061,P07365,W05752,2984,145,1705,2026-06-06,18528.52,55289103.68
I08062,P06781,W09178,2192,149,7727,2026-04-17,21673.99,47509386.080000006
I08063,P05231,W01639,3153,347,2716,2026-04-03,9034.95,28487197.35
I08064,P00190,W07980,1558,300,3054,2026-04-25,16315.95,25420250.1
I08065,P06108,W05518,4716,115,3585,2026-03-19,10462.91,49343083.56
I08066,P03120,W09531,3870,147,6749,2026-05-22,24908.63,96396398.10000001
I08067,P01708,W08582,3898,106,2323,2026-03-26,9342.58,36417376.839999996
I08068,P01176,W06795,3143,229,8101,2026-03-13,10269.61,32277384.23
I08069,P08849,W08181,392,197,1484,2026-04-28,1671.49,655224.08
I08070,P04019,W00134,3200,436,9400,2026-05-20,431.12,1379584.0
I08071,P00413,W04551,1229,93,9866,2026-04-20,23225.68,28544360.72
I08072,P02846,W00919,2630,287,7210,2026-05-04,12788.09,33632676.7
I08073,P00542,W00134,3945,356,6381,2026-03-28,14757.72,58219205.4
I08074,P00328,W00726,4474,190,3647,2026-05-02,11036.39,49376808.86
I08075,P06592,W06786,4528,169,3078,2026-04-24,3987.06,18053407.68
I08076,P03803,W02170,3266,52,1509,2026-06-02,17973.08,58700079.28000001
I08077,P09201,W07528,4209,351,9428,2026-04-19,24227.77,101974683.93
I08078,P01088,W00415,3964,193,7707,2026-03-10,13112.1,51976364.4
I08079,P04063,W06307,1813,131,5760,2026-05-12,3715.65,6736473.45
I08080,P04334,W04276,4967,427,1552,2026-03-18,943.29,4685321.43
I08081,P08664,W04552,2040,150,6284,2026-04-28,8666.51,17679680.400000002
I08082,P07245,W06228,1984,390,3287,2026-03-20,21804.35,43259830.4
I08083,P03503,W00044,2454,439,4138,2026-04-30,22107.61,54252074.940000005
I08084,P01462,W08518,3400,254,7523,2026-05-10,17233.94,58595395.99999999
I08085,P02443,W01745,2111,379,5622,2026-03-26,4840.37,10218021.07
I08086,P04524,W09874,870,459,3404,2026-03-29,16015.24,13933258.799999999
I08087,P05014,W04235,4881,242,3571,2026-03-15,21978.29,107276033.49000001
I08088,P06279,W04512,3269,140,6474,2026-05-27,18270.17,59725185.73
I08089,P09379,W06701,1680,356,8421,2026-04-19,19231.42,32308785.599999998
I08090,P05429,W07462,3469,139,8655,2026-03-10,5573.95,19336032.55
I08091,P08968,W06644,2654,173,8457,2026-03-18,22334.97,59277010.38
I08092,P08595,W05322,1008,83,6666,2026-05-03,18367.56,18514500.48
I08093,P05547,W09066,4331,451,7633,2026-05-04,19582.19,84810464.89
I08094,P00619,W02507,1685,388,1584,2026-03-11,3934.05,6628874.25
I08095,P03072,W02070,4697,288,6552,2026-05-04,3330.75,15644532.75
I08096,P09434,W06419,587,121,9875,2026-05-07,2785.35,1635000.45
I08097,P07350,W05341,1618,55,2276,2026-03-20,9311.77,15066443.860000001
I08098,P03016,W06647,1752,234,4857,2026-06-01,19254.19,33733340.879999995
I08099,P05846,W06280,911,70,6087,2026-03-14,23300.9,21227119.900000002
I08100,P05684,W01444,1875,290,9273,2026-05-06,18404.84,34509075.0
I08101,P06191,W00530,699,194,8624,2026-06-07,22806.78,15941939.219999999
I08102,P04734,W02554,1640,323,7759,2026-05-31,18214.96,29872534.4
I08103,P02120,W05016,4656,352,2314,2026-06-07,23136.49,107723497.44000001
I08104,P08286,W01752,1721,82,1197,2026-05-30,16298.28,28049339.880000003
I08105,P01898,W00697,1365,55,7088,2026-05-18,10822.87,14773217.55
I08106,P04914,W07737,2766,191,3967,2026-04-18,7921.81,21911726.46
I08107,P05744,W03645,434,462,7369,2026-04-03,19462.03,8446521.02
I08108,P03739,W01007,169,370,9523,2026-05-18,9446.64,1596482.16
I08109,P05409,W06605,3180,230,6287,2026-04-11,13962.8,44401704.0
I08110,P06203,W08580,2345,141,1112,2026-05-22,15463.82,36262657.9
I08111,P08081,W08100,4400,91,6151,2026-03-18,12970.96,57072223.99999999
I08112,P06033,W00036,4191,342,6115,2026-05-24,21205.57,88872543.87
I08113,P01932,W04007,3259,451,9682,2026-05-19,17478.31,56961812.29000001
I08114,P01652,W00665,1966,327,2814,2026-03-13,12776.28,25118166.48
I08115,P01376,W05855,852,487,5689,2026-04-11,18587.52,15836567.040000001
I08116,P03489,W03226,1735,421,1265,2026-05-16,22062.66,38278715.1
I08117,P07904,W02702,2097,132,2058,2026-05-29,22743.55,47693224.35
I08118,P07194,W09758,3087,390,7629,2026-05-30,3394.06,10477463.22
I08119,P07744,W07511,233,53,6036,2026-04-13,24905.64,5803014.12
I08120,P04120,W04961,406,409,7919,2026-04-12,17459.09,7088390.54
I08121,P01571,W08421,2851,422,9852,2026-05-30,23612.93,67320463.43
I08122,P05633,W09864,2953,164,1001,2026-05-07,16658.37,49192166.61
I08123,P00583,W02366,1379,416,5764,2026-03-19,19381.82,26727529.78
I08124,P07058,W06760,3103,383,8475,2026-06-05,7401.49,22966823.47
I08125,P06552,W09551,1729,442,7866,2026-05-23,1647.02,2847697.58
I08126,P05416,W03403,2195,230,5868,2026-04-18,1977.44,4340480.8
I08127,P05137,W01366,2192,147,8012,2026-05-29,22808.88,49997064.96
I08128,P02430,W04170,845,282,7551,2026-03-24,9606.9,8117830.5
I08129,P04916,W05173,4754,269,1739,2026-05-17,10134.79,48180791.660000004
I08130,P06439,W05717,140,180,9509,2026-03-17,22218.84,3110637.6
I08131,P04249,W03179,375,424,9485,2026-03-18,19178.47,7191926.25
I08132,P03435,W08541,3529,339,3017,2026-05-16,21684.04,76522977.16
I08133,P02911,W07093,4759,374,6473,2026-03-11,14823.78,70546369.02
I08134,P06707,W01312,2504,130,9788,2026-04-29,613.13,1535277.52
I08135,P02348,W07238,3260,329,9756,2026-04-05,6687.81,21802260.6
I08136,P05596,W03908,1315,360,1864,2026-04-27,18561.28,24408083.2
I08137,P03904,W08887,3230,384,2051,2026-04-05,10287.09,33227300.7
I08138,P01663,W05652,2558,76,7211,2026-04-12,5138.25,13143643.5
I08139,P02254,W05612,3322,211,5525,2026-03-26,13265.74,44068788.28
I08140,P05176,W02545,3154,225,3922,2026-05-02,9623.74,30353275.96
I08141,P01066,W06375,479,317,9158,2026-05-16,18660.89,8938566.31
I08142,P09253,W00462,1370,174,5667,2026-05-02,1623.55,2224263.5
I08143,P07252,W06322,3781,464,1665,2026-04-01,19127.08,72319489.48
I08144,P09829,W00706,144,427,2939,2026-03-19,5772.81,831284.64
I08145,P09217,W01453,3654,362,9600,2026-04-07,5366.41,19608862.14
I08146,P05080,W01273,1303,439,1148,2026-05-20,10930.61,14242584.83
I08147,P06608,W01244,3016,383,8437,2026-04-08,7744.33,23356899.28
I08148,P00142,W03484,3494,445,8947,2026-04-25,24516.66,85661210.04
I08149,P00806,W08792,1424,182,3821,2026-05-16,15679.36,22327408.64
I08150,P03362,W07105,1981,485,3479,2026-03-25,8748.99,17331749.19
I08151,P09728,W03119,2237,385,8171,2026-05-24,2486.86,5563105.82
I08152,P09659,W07257,713,310,7760,2026-04-04,18493.16,13185623.08
I08153,P01180,W00330,2318,122,6488,2026-05-09,24379.38,56511402.84
I08154,P05284,W08661,3434,307,9388,2026-05-13,14075.06,48333756.04
I08155,P04041,W04957,456,423,5635,2026-04-14,3423.77,1561239.1199999999
I08156,P02695,W06464,3294,213,9070,2026-04-06,8894.73,29299240.619999997
I08157,P07413,W03402,1730,173,8982,2026-03-24,3451.68,5971406.399999999
I08158,P00226,W07027,4898,423,2346,2026-06-03,7041.86,34491030.28
I08159,P05921,W03965,4225,413,5705,2026-03-10,14928.7,63073757.5
I08160,P02613,W03710,4315,254,3834,2026-03-30,21965.41,94780744.15
I08161,P06434,W08881,2745,385,2131,2026-04-14,12925.8,35481321.0
I08162,P09497,W05279,4370,238,7809,2026-05-22,1264.58,5526214.6
I08163,P05729,W07973,1009,68,4852,2026-04-03,20785.7,20972771.3
I08164,P05852,W04745,4807,154,7340,2026-03-21,4475.3,21512767.1
I08165,P03932,W05608,2159,433,6331,2026-03-11,18908.66,40823796.94
I08166,P07660,W09126,4151,330,8980,2026-03-13,3726.79,15469905.29
I08167,P03740,W02271,3576,385,1126,2026-05-14,271.58,971170.08
I08168,P07718,W08961,4955,449,7304,2026-03-26,1263.74,6261831.7
I08169,P03513,W04274,2340,213,6485,2026-03-16,22809.03,53373130.199999996
I08170,P00990,W03546,2400,140,5273,2026-04-26,9742.99,23383176.0
I08171,P08611,W09490,4205,428,3666,2026-06-05,20109.87,84562003.35
I08172,P09349,W04588,635,100,4181,2026-04-02,22822.58,14492338.3
I08173,P02654,W02414,4259,461,7022,2026-05-08,3332.22,14191924.979999999
I08174,P05822,W03537,2757,349,9783,2026-04-02,22707.36,62604191.52
I08175,P04298,W07148,549,351,6739,2026-05-28,2156.79,1184077.71
I08176,P06975,W09763,4075,479,3671,2026-04-19,3262.87,13296195.25
I08177,P07856,W00937,4938,433,2997,2026-04-17,18714.54,92412398.52000001
I08178,P02442,W04361,3899,216,2303,2026-05-15,10650.91,41527898.089999996
I08179,P03585,W04114,2133,80,9994,2026-04-13,2270.82,4843659.0600000005
I08180,P08530,W04063,278,300,1734,2026-05-19,9737.83,2707116.7399999998
I08181,P03925,W07245,1025,424,4238,2026-03-24,551.15,564928.75
I08182,P09934,W09448,4445,105,6500,2026-03-15,20371.54,90551495.3
I08183,P09484,W07958,1881,110,6419,2026-05-05,16192.66,30458393.46
I08184,P04011,W04421,4439,230,7732,2026-05-29,17826.74,79132898.86000001
I08185,P01508,W07432,1865,300,9689,2026-03-11,21745.76,40555842.4
I08186,P09393,W06450,2225,132,2629,2026-04-25,21098.64,46944474.0
I08187,P07153,W00549,2724,198,9409,2026-03-15,4239.51,11548425.24
I08188,P08293,W02508,1779,257,1237,2026-05-12,16845.6,29968322.4
I08189,P02562,W02493,4742,468,4259,2026-05-28,8350.26,39596932.92
I08190,P02814,W07869,3119,443,1981,2026-03-12,22540.26,70303070.94
I08191,P01998,W08438,3347,265,3251,2026-05-04,12039.92,40297612.24
I08192,P00329,W00157,1141,446,8461,2026-06-03,24348.34,27781455.94
I08193,P09741,W03531,2211,328,5518,2026-04-02,23573.98,52122069.78
I08194,P06189,W06617,304,84,1700,2026-04-11,21876.42,6650431.68
I08195,P05665,W03238,1001,299,3627,2026-06-04,20024.24,20044264.240000002
I08196,P08246,W05590,1693,349,9275,2026-04-28,6092.52,10314636.360000001
I08197,P09207,W09823,309,439,6944,2026-04-13,8697.81,2687623.29
I08198,P08097,W09706,1772,67,5038,2026-05-02,11873.22,21039345.84
I08199,P04017,W06595,1494,125,1403,2026-05-30,8590.84,12834714.96
I08200,P08315,W08637,4974,313,1343,2026-05-02,18515.8,92097589.2
I08201,P02924,W08513,4020,275,6982,2026-04-23,15124.96,60802339.199999996
I08202,P04908,W00152,2127,289,1334,2026-04-03,17324.82,36849892.14
I08203,P06623,W05515,3976,102,4072,2026-03-22,12885.3,51231952.8
I08204,P06243,W07274,2515,146,4304,2026-04-01,6718.75,16897656.25
I08205,P08565,W06554,3994,220,2448,2026-03-23,21696.92,86657498.47999999
I08206,P02588,W00988,3405,162,5875,2026-05-10,22045.07,75063463.35
I08207,P09992,W09764,241,203,8466,2026-04-24,15751.39,3796084.9899999998
I08208,P02884,W06234,4527,426,4133,2026-05-08,9221.8,41747088.599999994
I08209,P05769,W07734,740,382,6446,2026-05-02,20153.9,14913886.000000002
I08210,P00724,W08151,3356,171,8892,2026-04-17,14695.28,49317359.68
I08211,P01397,W05004,4977,358,8761,2026-03-17,9638.22,47969420.94
I08212,P06644,W05152,4103,97,3706,2026-04-02,22798.27,93541301.81
I08213,P01257,W03172,137,412,8214,2026-05-25,8826.77,1209267.49
I08214,P01297,W09940,3864,442,9573,2026-04-06,11860.06,45827271.839999996
I08215,P03769,W07222,195,470,6752,2026-03-27,13769.63,2685077.8499999996
I08216,P01703,W09301,3263,454,5944,2026-04-13,23727.58,77423093.54
I08217,P03063,W02077,681,91,2328,2026-03-15,8271.85,5633129.850000001
I08218,P07948,W02528,4239,268,1564,2026-03-12,5555.44,23549510.16
I08219,P03195,W07060,4088,215,1531,2026-05-20,11863.83,48499337.04
I08220,P04370,W01373,2345,279,2781,2026-04-17,12614.84,29581799.8
I08221,P04685,W06843,3114,119,5947,2026-03-27,15635.15,48687857.1
I08222,P03657,W04156,2182,85,3306,2026-03-22,13428.54,29301074.28
I08223,P00368,W03554,1199,322,9691,2026-05-22,11768.52,14110455.48
I08224,P06933,W02464,4272,428,5108,2026-05-08,11201.94,47854687.68
I08225,P00195,W04118,309,87,3171,2026-05-08,3810.13,1177330.17
I08226,P05524,W08763,1452,429,1880,2026-04-27,11017.26,15997061.52
I08227,P02254,W03482,4373,412,2182,2026-05-31,13265.74,58011081.019999996
I08228,P07389,W05144,2589,89,7096,2026-05-11,19634.18,50832892.02
I08229,P09912,W01595,2853,285,9079,2026-05-17,15231.46,43455355.379999995
I08230,P04418,W08409,71,278,3596,2026-04-27,9226.67,655093.57
I08231,P06189,W01903,906,303,8437,2026-05-25,21876.42,19820036.52
I08232,P09296,W06493,3087,209,1727,2026-04-19,15898.02,49077187.74
I08233,P04986,W09247,3650,300,5912,2026-04-27,503.49,1837738.5
I08234,P01620,W04885,3520,486,5638,2026-05-14,20248.68,71275353.6
I08235,P08432,W09425,4633,214,2976,2026-03-16,19572.43,90679068.19
I08236,P06130,W07806,904,258,7547,2026-05-05,19138.29,17301014.16
I08237,P02062,W09626,4862,368,2570,2026-05-31,16897.86,82157395.32000001
I08238,P05599,W06987,3005,346,7108,2026-05-22,289.5,869947.5
I08239,P07354,W06015,3190,109,5531,2026-04-18,964.49,3076723.1
I08240,P07148,W07812,1476,263,2258,2026-04-26,16533.84,24403947.84
I08241,P05050,W08612,4584,450,1424,2026-04-29,458.46,2101580.64
I08242,P09051,W06126,829,315,3620,2026-04-14,799.56,662835.24
I08243,P07528,W00743,43,79,4107,2026-05-23,7750.23,333259.88999999996
I08244,P06220,W01559,1255,106,3887,2026-05-23,6060.15,7605488.25
I08245,P06008,W09617,4173,104,8067,2026-03-14,7418.03,30955439.189999998
I08246,P08786,W07329,420,230,2352,2026-03-21,2701.4,1134588.0
