warehouse_id,warehouse_name,city,capacity
W08066,Supply Center 8066,Lagos,63398
W08067,Supply Center 8067,Lagos,94181
W08068,Distribution Hub 8068,Lagos,49910
W08069,Supply Center 8069,Lagos,94942
W08070,Distribution Hub 8070,Abuja,47075
W08071,Distribution Hub 8071,Ogun,11151
W08072,Central Warehouse 8072,Port Harcourt,59579
W08073,Central Warehouse 8073,Port Harcourt,93566
W08074,Supply Center 8074,Ibadan,27838
W08075,Distribution Hub 8075,Port Harcourt,62235
W08076,Supply Center 8076,Kano,7186
W08077,Central Warehouse 8077,Ibadan,51075
W08078,Distribution Hub 8078,Lagos,10183
W08079,Distribution Hub 8079,Port Harcourt,79922
W08080,Supply Center 8080,Abuja,1490
W08081,Distribution Hub 8081,Abuja,85569
W08082,Supply Center 8082,Kano,40219
W08083,Central Warehouse 8083,Ogun,15342
W08084,Supply Center 8084,Lagos,50020
W08085,Supply Center 8085,Port Harcourt,89527
W08086,Distribution Hub 8086,Kano,32920
W08087,Central Warehouse 8087,Ibadan,92752
W08088,Central Warehouse 8088,Port Harcourt,89291
W08089,Distribution Hub 8089,Port Harcourt,4564
W08090,Distribution Hub 8090,Kano,19353
W08091,Distribution Hub 8091,Abuja,19489
W08092,Distribution Hub 8092,Port Harcourt,55447
W08093,Distribution Hub 8093,Port Harcourt,18754
W08094,Supply Center 8094,Ibadan,99703
W08095,Supply Center 8095,Ibadan,60891
W08096,Distribution Hub 8096,Abuja,82893
W08097,Central Warehouse 8097,Ibadan,81772
W08098,Distribution Hub 8098,Abuja,75242
W08099,Central Warehouse 8099,Ibadan,55106
W08100,Supply Center 8100,Ibadan,70340
W08101,Distribution Hub 8101,Lagos,28479
W08102,Distribution Hub 8102,Ogun,54591
W08103,Central Warehouse 8103,Lagos,23361
W08104,Central Warehouse 8104,Ibadan,2586
W08105,Distribution Hub 8105,Port Harcourt,41177
W08106,Distribution Hub 8106,Ogun,62791
W08107,Central Warehouse 8107,Lagos,4695
W08108,Central Warehouse 8108,Lagos,42971
W08109,Central Warehouse 8109,Port Harcourt,12829
W08110,Central Warehouse 8110,Lagos,35148
W08111,Central Warehouse 8111,Kano,72841
W08112,Central Warehouse 8112,Abuja,27200
W08113,Distribution Hub 8113,Abuja,29968
W08114,Central Warehouse 8114,Ibadan,67061
W08115,Distribution Hub 8115,Port Harcourt,3938
W08116,Distribution Hub 8116,Ibadan,11760
W08117,Central Warehouse 8117,Ogun,82790
W08118,Central Warehouse 8118,Lagos,12399
W08119,Central Warehouse 8119,Abuja,14749
W08120,Supply Center 8120,Kano,32823
W08121,Distribution Hub 8121,Port Harcourt,87549
W08122,Central Warehouse 8122,Lagos,67978
W08123,Distribution Hub 8123,Kano,32620
W08124,Distribution Hub 8124,Lagos,14914
W08125,Central Warehouse 8125,Abuja,66155
W08126,Supply Center 8126,Kano,64796
W08127,Central Warehouse 8127,Abuja,79856
W08128,Distribution Hub 8128,Lagos,37248
W08129,Central Warehouse 8129,Port Harcourt,24549
W08130,Distribution Hub 8130,Port Harcourt,71108
W08131,Central Warehouse 8131,Lagos,41431
W08132,Distribution Hub 8132,Kano,56987
W08133,Supply Center 8133,Ogun,91021
W08134,Supply Center 8134,Kano,8739
W08135,Distribution Hub 8135,Lagos,11676
W08136,Supply Center 8136,Lagos,87335
W08137,Distribution Hub 8137,Port Harcourt,37697
W08138,Supply Center 8138,Port Harcourt,2216
W08139,Supply Center 8139,Lagos,84532
W08140,Distribution Hub 8140,Ibadan,82214
W08141,Distribution Hub 8141,Ogun,34143
W08142,Distribution Hub 8142,Port Harcourt,46758
W08143,Supply Center 8143,Abuja,51561
W08144,Distribution Hub 8144,Lagos,29165
W08145,Supply Center 8145,Abuja,7702
W08146,Central Warehouse 8146,Ogun,13356
W08147,Central Warehouse 8147,Ogun,12796
W08148,Central Warehouse 8148,Abuja,83522
W08149,Central Warehouse 8149,Kano,30506
W08150,Central Warehouse 8150,Ibadan,61412
W08151,Central Warehouse 8151,Abuja,91712
W08152,Central Warehouse 8152,Ogun,84791
W08153,Central Warehouse 8153,Ibadan,53730
W08154,Central Warehouse 8154,Port Harcourt,41667
W08155,Supply Center 8155,Ibadan,12149
W08156,Supply Center 8156,Ibadan,75104
W08157,Supply Center 8157,Abuja,82540
W08158,Central Warehouse 8158,Ibadan,1660
W08159,Central Warehouse 8159,Port Harcourt,89771
W08160,Distribution Hub 8160,Lagos,14395
W08161,Distribution Hub 8161,Abuja,69834
W08162,Supply Center 8162,Abuja,58408
W08163,Central Warehouse 8163,Ibadan,27649
W08164,Supply Center 8164,Abuja,99983
W08165,Supply Center 8165,Port Harcourt,56643
W08166,Supply Center 8166,Abuja,57494
W08167,Supply Center 8167,Port Harcourt,55435
W08168,Central Warehouse 8168,Abuja,83299
W08169,Central Warehouse 8169,Ogun,63068
W08170,Distribution Hub 8170,Ibadan,98341
W08171,Supply Center 8171,Lagos,12393
W08172,Central Warehouse 8172,Abuja,91172
W08173,Central Warehouse 8173,Ibadan,69906
W08174,Central Warehouse 8174,Ibadan,14945
W08175,Supply Center 8175,Kano,55497
W08176,Distribution Hub 8176,Lagos,14786
W08177,Central Warehouse 8177,Ogun,90042
W08178,Distribution Hub 8178,Abuja,44561
W08179,Distribution Hub 8179,Ibadan,70590
W08180,Distribution Hub 8180,Kano,82824
W08181,Supply Center 8181,Ibadan,78165
W08182,Supply Center 8182,Ibadan,53520
W08183,Distribution Hub 8183,Kano,28416
W08184,Supply Center 8184,Kano,95244
W08185,Supply Center 8185,Ibadan,25343
W08186,Supply Center 8186,Ogun,14919
W08187,Supply Center 8187,Abuja,56561
W08188,Distribution Hub 8188,Ibadan,99447
W08189,Distribution Hub 8189,Port Harcourt,8013
W08190,Distribution Hub 8190,Lagos,79667
W08191,Central Warehouse 8191,Abuja,37728
W08192,Distribution Hub 8192,Abuja,94559
W08193,Central Warehouse 8193,Lagos,21359
W08194,Distribution Hub 8194,Abuja,21065
W08195,Supply Center 8195,Ibadan,87910
W08196,Supply Center 8196,Abuja,50703
W08197,Supply Center 8197,Lagos,48165
W08198,Central Warehouse 8198,Lagos,83578
W08199,Supply Center 8199,Ibadan,60773
W08200,Central Warehouse 8200,Ibadan,87399
W08201,Supply Center 8201,Kano,38889
W08202,Supply Center 8202,Abuja,64300
W08203,Supply Center 8203,Abuja,16591
W08204,Central Warehouse 8204,Abuja,88966
W08205,Supply Center 8205,Ibadan,30439
W08206,Central Warehouse 8206,Ibadan,91419
W08207,Supply Center 8207,Kano,1468
W08208,Supply Center 8208,Lagos,5156
W08209,Central Warehouse 8209,Ogun,62857
W08210,Distribution Hub 8210,Abuja,28932
W08211,Distribution Hub 8211,Lagos,49308
W08212,Central Warehouse 8212,Abuja,9923
W08213,Central Warehouse 8213,Abuja,38180
W08214,Distribution Hub 8214,Ibadan,80819
W08215,Supply Center 8215,Ogun,32890
W08216,Distribution Hub 8216,Ibadan,75189
W08217,Supply Center 8217,Abuja,96226
W08218,Supply Center 8218,Port Harcourt,48209
W08219,Central Warehouse 8219,Ogun,39991
W08220,Distribution Hub 8220,Lagos,94474
W08221,Central Warehouse 8221,Kano,45913
W08222,Distribution Hub 8222,Port Harcourt,42486
W08223,Supply Center 8223,Abuja,79132
W08224,Central Warehouse 8224,Ogun,9840
W08225,Supply Center 8225,Ogun,15773
W08226,Supply Center 8226,Kano,97802
W08227,Distribution Hub 8227,Ogun,50016
W08228,Distribution Hub 8228,Lagos,26119
W08229,Distribution Hub 8229,Lagos,96938
W08230,Supply Center 8230,Ogun,62884
W08231,Central Warehouse 8231,Ogun,82215
W08232,Central Warehouse 8232,Port Harcourt,34704
W08233,Supply Center 8233,Kano,70091
W08234,Distribution Hub 8234,Lagos,57556
W08235,Central Warehouse 8235,Kano,44043
W08236,Supply Center 8236,Lagos,37096
W08237,Supply Center 8237,Ibadan,41302
W08238,Supply Center 8238,Abuja,41921
W08239,Central Warehouse 8239,Port Harcourt,6180
W08240,Central Warehouse 8240,Kano,22228
W08241,Supply Center 8241,Lagos,67225
W08242,Supply Center 8242,Port Harcourt,14958
W08243,Distribution Hub 8243,Lagos,97176
W08244,Supply Center 8244,Abuja,37485
W08245,Distribution Hub 8245,Abuja,37259
W08246,Central Warehouse 8246,Ibadan,74768
W08247,Distribution Hub 8247,Lagos,72161
W08248,Central Warehouse 8248,Abuja,43350
W08249,Distribution Hub 8249,Kano,29456
W08250,Central Warehouse 8250,Abuja,94763
W08251,Central Warehouse 8251,Ibadan,83553
W08252,Central Warehouse 8252,Abuja,40951
W08253,Distribution Hub 8253,Kano,14891
W08254,Distribution Hub 8254,Abuja,37021
W08255,Supply Center 8255,Port Harcourt,98840
W08256,Distribution Hub 8256,Kano,35715
W08257,Distribution Hub 8257,Ogun,29480
W08258,Distribution Hub 8258,Abuja,11878
W08259,Supply Center 8259,Lagos,61279
W08260,Distribution Hub 8260,Lagos,36584
W08261,Distribution Hub 8261,Lagos,23009
W08262,Distribution Hub 8262,Port Harcourt,90227
W08263,Supply Center 8263,Ibadan,85147
W08264,Central Warehouse 8264,Ibadan,78137
W08265,Supply Center 8265,Kano,51870
W08266,Central Warehouse 8266,Lagos,14625
W08267,Distribution Hub 8267,Ogun,36005
W08268,Distribution Hub 8268,Kano,94788
W08269,Supply Center 8269,Port Harcourt,81763
W08270,Central Warehouse 8270,Ibadan,88133
W08271,Distribution Hub 8271,Ibadan,32429
W08272,Supply Center 8272,Ibadan,50740
W08273,Central Warehouse 8273,Port Harcourt,85011
W08274,Central Warehouse 8274,Ibadan,5535
W08275,Central Warehouse 8275,Lagos,95892
W08276,Central Warehouse 8276,Lagos,21259
W08277,Supply Center 8277,Port Harcourt,77740
W08278,Supply Center 8278,Ibadan,47938
W08279,Supply Center 8279,Ibadan,69839
W08280,Central Warehouse 8280,Abuja,24022
W08281,Distribution Hub 8281,Abuja,91372
W08282,Central Warehouse 8282,Lagos,88326
W08283,Central Warehouse 8283,Port Harcourt,28066
W08284,Distribution Hub 8284,Lagos,34194
W08285,Distribution Hub 8285,Ogun,13213
W08286,Central Warehouse 8286,Abuja,34096
W08287,Distribution Hub 8287,Kano,86890
W08288,Distribution Hub 8288,Lagos,19992
W08289,Supply Center 8289,Abuja,62902
W08290,Central Warehouse 8290,Ibadan,5594
W08291,Distribution Hub 8291,Ogun,4205
W08292,Supply Center 8292,Port Harcourt,51477
W08293,Supply Center 8293,Ogun,9286
W08294,Distribution Hub 8294,Kano,73690
W08295,Distribution Hub 8295,Ibadan,73359
W08296,Supply Center 8296,Abuja,13670
W08297,Distribution Hub 8297,Ogun,79607
W08298,Distribution Hub 8298,Abuja,83500
W08299,Supply Center 8299,Kano,6099
W08300,Supply Center 8300,Lagos,76631
W08301,Supply Center 8301,Abuja,60106
W08302,Supply Center 8302,Lagos,89251
W08303,Central Warehouse 8303,Lagos,9683
W08304,Central Warehouse 8304,Ogun,6149
W08305,Central Warehouse 8305,Ibadan,81466
W08306,Central Warehouse 8306,Ogun,47860
W08307,Distribution Hub 8307,Ibadan,12473
W08308,Central Warehouse 8308,Kano,74305
W08309,Supply Center 8309,Kano,11499
W08310,Supply Center 8310,Kano,28664
W08311,Supply Center 8311,Lagos,17135
W08312,Supply Center 8312,Ibadan,41164
W08313,Central Warehouse 8313,Ibadan,53198
W08314,Central Warehouse 8314,Abuja,74987
W08315,Supply Center 8315,Ibadan,78431
W08316,Distribution Hub 8316,Lagos,75629
W08317,Distribution Hub 8317,Ibadan,27892
W08318,Supply Center 8318,Port Harcourt,75255
W08319,Distribution Hub 8319,Ibadan,59978
W08320,Distribution Hub 8320,Port Harcourt,84980
W08321,Central Warehouse 8321,Port Harcourt,36051
W08322,Central Warehouse 8322,Ibadan,69052
W08323,Distribution Hub 8323,Ogun,14721
W08324,Supply Center 8324,Ibadan,75910
W08325,Central Warehouse 8325,Ogun,45743
W08326,Distribution Hub 8326,Kano,77345
W08327,Central Warehouse 8327,Abuja,24661
W08328,Supply Center 8328,Ogun,36019
W08329,Supply Center 8329,Lagos,32230
W08330,Supply Center 8330,Kano,18456
W08331,Supply Center 8331,Kano,35058
W08332,Central Warehouse 8332,Kano,68984
W08333,Distribution Hub 8333,Ogun,65421
W08334,Distribution Hub 8334,Ibadan,10085
W08335,Supply Center 8335,Lagos,97870
W08336,Distribution Hub 8336,Lagos,22071
W08337,Central Warehouse 8337,Lagos,97275
W08338,Distribution Hub 8338,Kano,91981
W08339,Central Warehouse 8339,Lagos,83727
W08340,Central Warehouse 8340,Abuja,88632
W08341,Distribution Hub 8341,Ogun,50511
W08342,Distribution Hub 8342,Abuja,53968
W08343,Distribution Hub 8343,Abuja,32410
W08344,Supply Center 8344,Lagos,61732
W08345,Central Warehouse 8345,Lagos,38915
W08346,Supply Center 8346,Ogun,34144
W08347,Supply Center 8347,Lagos,5407
W08348,Supply Center 8348,Abuja,18204
W08349,Supply Center 8349,Abuja,92361
W08350,Distribution Hub 8350,Abuja,83416
W08351,Supply Center 8351,Ogun,27276
W08352,Central Warehouse 8352,Abuja,94256
W08353,Supply Center 8353,Kano,51419
W08354,Central Warehouse 8354,Kano,89861
W08355,Central Warehouse 8355,Ibadan,58740
W08356,Supply Center 8356,Kano,68940
W08357,Supply Center 8357,Ogun,40993
W08358,Distribution Hub 8358,Port Harcourt,14214
W08359,Distribution Hub 8359,Abuja,37527
W08360,Central Warehouse 8360,Abuja,39726
W08361,Central Warehouse 8361,Port Harcourt,88742
W08362,Distribution Hub 8362,Port Harcourt,36563
W08363,Distribution Hub 8363,Port Harcourt,15237
W08364,Distribution Hub 8364,Lagos,88678
W08365,Central Warehouse 8365,Abuja,12288
W08366,Central Warehouse 8366,Lagos,39137
W08367,Supply Center 8367,Port Harcourt,82276
W08368,Distribution Hub 8368,Kano,10628
W08369,Supply Center 8369,Port Harcourt,44220
W08370,Distribution Hub 8370,Lagos,35666
W08371,Distribution Hub 8371,Ogun,33357
W08372,Central Warehouse 8372,Kano,16134
W08373,Supply Center 8373,Kano,29540
W08374,Distribution Hub 8374,Lagos,73675
W08375,Supply Center 8375,Ogun,20405
W08376,Distribution Hub 8376,Abuja,56756
W08377,Distribution Hub 8377,Ogun,95251
W08378,Distribution Hub 8378,Port Harcourt,48105
W08379,Central Warehouse 8379,Lagos,59325
W08380,Distribution Hub 8380,Kano,97606
W08381,Distribution Hub 8381,Lagos,13498
W08382,Supply Center 8382,Ibadan,94003
W08383,Central Warehouse 8383,Abuja,56435
W08384,Supply Center 8384,Ibadan,34462
W08385,Supply Center 8385,Abuja,75664
W08386,Central Warehouse 8386,Ogun,36924
W08387,Supply Center 8387,Abuja,53459
W08388,Distribution Hub 8388,Kano,37579
W08389,Supply Center 8389,Ibadan,7095
W08390,Central Warehouse 8390,Port Harcourt,74803
W08391,Distribution Hub 8391,Lagos,97738
W08392,Supply Center 8392,Port Harcourt,30774
W08393,Central Warehouse 8393,Lagos,79788
W08394,Distribution Hub 8394,Abuja,86627
W08395,Central Warehouse 8395,Ogun,44578
W08396,Central Warehouse 8396,Kano,34668
W08397,Supply Center 8397,Port Harcourt,94940
W08398,Central Warehouse 8398,Abuja,85370
W08399,Central Warehouse 8399,Port Harcourt,89695
W08400,Supply Center 8400,Abuja,30805
W08401,Central Warehouse 8401,Ibadan,19781
W08402,Supply Center 8402,Lagos,70467
W08403,Distribution Hub 8403,Lagos,52055
W08404,Supply Center 8404,Abuja,21301
W08405,Central Warehouse 8405,Ogun,40581
W08406,Central Warehouse 8406,Port Harcourt,7921
W08407,Supply Center 8407,Port Harcourt,16197
W08408,Distribution Hub 8408,Port Harcourt,88934
W08409,Distribution Hub 8409,Kano,25581
W08410,Central Warehouse 8410,Ibadan,74256
W08411,Supply Center 8411,Kano,84999
W08412,Central Warehouse 8412,Kano,15672
W08413,Supply Center 8413,Lagos,43090
W08414,Supply Center 8414,Ibadan,25392
W08415,Supply Center 8415,Abuja,72573
W08416,Supply Center 8416,Ibadan,47831
W08417,Distribution Hub 8417,Ogun,78014
W08418,Supply Center 8418,Port Harcourt,58987
W08419,Central Warehouse 8419,Kano,54087
W08420,Central Warehouse 8420,Abuja,15183
W08421,Supply Center 8421,Abuja,99063
W08422,Central Warehouse 8422,Port Harcourt,59009
W08423,Distribution Hub 8423,Ogun,73346
W08424,Distribution Hub 8424,Lagos,91812
W08425,Central Warehouse 8425,Ogun,81066
W08426,Central Warehouse 8426,Port Harcourt,94910
W08427,Supply Center 8427,Abuja,15885
W08428,Central Warehouse 8428,Abuja,99092
W08429,Supply Center 8429,Ogun,73326
W08430,Supply Center 8430,Ibadan,80167
W08431,Distribution Hub 8431,Port Harcourt,25904
W08432,Supply Center 8432,Ibadan,32359
W08433,Distribution Hub 8433,Port Harcourt,39882
W08434,Supply Center 8434,Abuja,88005
W08435,Supply Center 8435,Ogun,97255
W08436,Supply Center 8436,Abuja,62053
W08437,Supply Center 8437,Lagos,28795
W08438,Distribution Hub 8438,Ibadan,7555
W08439,Supply Center 8439,Ibadan,74315
W08440,Central Warehouse 8440,Ogun,51673
W08441,Central Warehouse 8441,Abuja,63642
W08442,Distribution Hub 8442,Ibadan,45072
W08443,Distribution Hub 8443,Port Harcourt,63794
W08444,Supply Center 8444,Ibadan,53183
W08445,Supply Center 8445,Ibadan,58892
W08446,Distribution Hub 8446,Abuja,92742
W08447,Supply Center 8447,Kano,52834
W08448,Supply Center 8448,Kano,33140
W08449,Distribution Hub 8449,Lagos,47215
W08450,Supply Center 8450,Ogun,99936
W08451,Supply Center 8451,Port Harcourt,5618
W08452,Supply Center 8452,Kano,62359
W08453,Central Warehouse 8453,Kano,40542
W08454,Supply Center 8454,Abuja,69194
W08455,Central Warehouse 8455,Ogun,20925
W08456,Distribution Hub 8456,Ogun,90242
W08457,Distribution Hub 8457,Port Harcourt,99566
W08458,Distribution Hub 8458,Abuja,12102
W08459,Distribution Hub 8459,Kano,47957
W08460,Supply Center 8460,Ibadan,32365
W08461,Supply Center 8461,Ibadan,87841
W08462,Central Warehouse 8462,Lagos,7213
W08463,Supply Center 8463,Port Harcourt,74069
W08464,Supply Center 8464,Abuja,94673
W08465,Distribution Hub 8465,Kano,95348
W08466,Supply Center 8466,Ibadan,59153
W08467,Supply Center 8467,Port Harcourt,88926
W08468,Supply Center 8468,Lagos,60544
W08469,Supply Center 8469,Ogun,62517
W08470,Central Warehouse 8470,Kano,59136
W08471,Supply Center 8471,Kano,36615
W08472,Central Warehouse 8472,Ibadan,66782
W08473,Distribution Hub 8473,Ibadan,91044
W08474,Central Warehouse 8474,Lagos,99246
W08475,Central Warehouse 8475,Port Harcourt,68074
W08476,Central Warehouse 8476,Port Harcourt,54966
W08477,Distribution Hub 8477,Ibadan,75511
W08478,Central Warehouse 8478,Ibadan,24154
W08479,Supply Center 8479,Lagos,90421
W08480,Distribution Hub 8480,Port Harcourt,43787
W08481,Central Warehouse 8481,Abuja,26826
W08482,Distribution Hub 8482,Abuja,66144
W08483,Central Warehouse 8483,Lagos,69557
W08484,Supply Center 8484,Abuja,82207
W08485,Central Warehouse 8485,Kano,67453
W08486,Supply Center 8486,Ogun,54636
W08487,Central Warehouse 8487,Abuja,40727
W08488,Distribution Hub 8488,Kano,52414
W08489,Supply Center 8489,Kano,30438
W08490,Supply Center 8490,Port Harcourt,96212
W08491,Central Warehouse 8491,Lagos,52761
W08492,Central Warehouse 8492,Lagos,79434
W08493,Supply Center 8493,Ibadan,69111
W08494,Supply Center 8494,Port Harcourt,22172
W08495,Distribution Hub 8495,Ogun,92336
W08496,Supply Center 8496,Abuja,86225
W08497,Supply Center 8497,Kano,9781
W08498,Supply Center 8498,Lagos,71346
W08499,Central Warehouse 8499,Lagos,8219
W08500,Central Warehouse 8500,Abuja,48104
W08501,Central Warehouse 8501,Abuja,12477
W08502,Distribution Hub 8502,Ogun,22354
W08503,Distribution Hub 8503,Abuja,78909
W08504,Central Warehouse 8504,Kano,32746
W08505,Distribution Hub 8505,Ogun,52257
W08506,Distribution Hub 8506,Ibadan,30069
W08507,Central Warehouse 8507,Ogun,60734
W08508,Supply Center 8508,Port Harcourt,46037
W08509,Distribution Hub 8509,Abuja,34454
W08510,Supply Center 8510,Port Harcourt,17872
W08511,Distribution Hub 8511,Ogun,64648
W08512,Distribution Hub 8512,Kano,59717
W08513,Central Warehouse 8513,Lagos,89786
W08514,Central Warehouse 8514,Ogun,57125
W08515,Central Warehouse 8515,Ogun,14453
W08516,Distribution Hub 8516,Ibadan,5884
W08517,Supply Center 8517,Abuja,49715
W08518,Distribution Hub 8518,Lagos,66146
W08519,Central Warehouse 8519,Port Harcourt,80242
W08520,Supply Center 8520,Ogun,85160
W08521,Central Warehouse 8521,Ibadan,10399
W08522,Supply Center 8522,Abuja,86876
W08523,Distribution Hub 8523,Lagos,67829
W08524,Supply Center 8524,Port Harcourt,60853
W08525,Distribution Hub 8525,Port Harcourt,34523
W08526,Distribution Hub 8526,Kano,24192
W08527,Central Warehouse 8527,Lagos,68630
W08528,Central Warehouse 8528,Lagos,37645
W08529,Central Warehouse 8529,Kano,90330
W08530,Distribution Hub 8530,Ogun,13717
W08531,Supply Center 8531,Lagos,93222
W08532,Supply Center 8532,Kano,78307
W08533,Supply Center 8533,Abuja,46895
W08534,Distribution Hub 8534,Kano,69954
W08535,Central Warehouse 8535,Ogun,53683
W08536,Distribution Hub 8536,Lagos,36083
W08537,Distribution Hub 8537,Kano,57987
W08538,Supply Center 8538,Port Harcourt,59853
W08539,Distribution Hub 8539,Ogun,39754
W08540,Supply Center 8540,Abuja,44764
W08541,Distribution Hub 8541,Abuja,94399
W08542,Central Warehouse 8542,Ogun,28271
W08543,Central Warehouse 8543,Ogun,4739
